anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Chinese-Simplified Word
0,0,0,0,0,0,0,0,0,1,沟通
0,0,0,0,0,0,1,0,0,0,交际
0,0,0,0,1,0,1,0,0,1,圣餐
1,0,0,1,0,1,0,1,0,0,共产主义
0,0,0,0,0,1,0,0,0,0,共产
0,0,0,0,0,0,1,0,0,0,社区
0,0,0,0,0,0,1,0,0,0,换向
0,0,0,0,0,0,0,0,0,0,可交换的
0,0,0,0,0,0,1,0,0,0,通勤
0,0,0,0,0,0,0,0,0,0,通勤者
0,0,0,0,0,0,0,0,0,1,袖珍的
0,0,0,0,0,0,0,0,0,0,压实
0,0,0,0,0,0,0,0,0,0,紧凑
0,0,0,0,1,0,1,0,0,1,伴侣
0,0,0,0,0,0,0,0,0,0,友谊
0,0,0,0,0,0,0,0,0,0,公司
0,0,0,0,0,0,0,0,0,0,可比
0,0,0,0,0,0,0,0,0,0,比较
0,0,0,0,0,0,0,0,0,0,比较
0,0,0,0,0,0,0,0,0,0,比较
0,0,0,0,0,0,0,0,0,0,隔间
0,0,0,0,0,0,0,0,0,1,罗盘
0,0,0,1,0,0,1,0,0,0,同情
0,0,0,0,0,0,1,0,0,0,富有同情心
0,0,0,0,0,0,1,0,0,0,兼容性
0,0,0,0,0,0,1,0,0,0,兼容的
0,0,0,0,0,0,0,0,0,0,迫使
0,0,0,0,0,0,0,0,0,0,被迫
0,0,0,0,0,0,1,0,0,0,令人信服的
0,0,0,0,0,0,0,0,0,0,概要
0,1,0,0,1,0,1,0,1,1,补偿
0,0,0,0,0,0,0,0,0,0,赔偿
0,0,0,0,0,0,1,0,0,0,补偿
0,0,0,0,0,0,1,0,0,1,权限
0,0,0,0,0,0,1,0,0,1,能力
0,0,0,0,0,0,1,0,0,1,胜任的
0,1,0,0,0,1,0,0,0,0,竞赛
0,0,0,0,0,0,0,0,0,0,竞争的
0,0,0,0,0,0,0,0,0,0,竞争者
0,0,0,0,0,0,0,0,0,0,汇编
0,0,0,0,0,0,0,0,0,0,编译
0,0,0,0,0,0,1,0,0,0,自满
0,0,0,0,0,0,0,0,0,0,自满
1,0,0,0,0,1,0,1,0,0,投诉
1,0,0,0,0,1,0,0,0,0,抱怨
0,1,0,0,1,0,1,0,1,1,补充
0,0,0,0,0,0,1,0,0,0,补充
0,0,0,0,0,0,0,0,0,0,完全的
0,0,0,0,0,0,1,0,0,0,完全地
0,0,0,0,0,0,1,0,0,0,完整性
0,1,0,0,1,0,1,0,0,0,完成
0,1,0,0,1,0,1,0,0,0,完成
0,0,0,0,0,0,0,0,0,0,复杂的
0,0,0,0,0,1,0,0,0,0,复合的
0,0,0,0,0,0,0,0,0,0,肤色
0,0,0,0,0,1,0,0,0,0,复杂
0,0,0,0,0,0,1,0,0,1,遵守
0,0,0,0,0,0,1,0,0,0,合规
1,0,0,0,0,1,0,0,0,0,复杂的
0,0,0,0,0,1,0,0,0,0,复杂
0,0,0,0,0,1,0,0,0,0,并发症
0,0,0,0,0,1,1,0,0,0,同谋
0,1,0,0,1,0,1,0,1,1,赞扬
0,0,0,0,0,0,0,0,0,0,遵守
0,0,0,0,0,0,0,0,0,0,遵守
0,0,0,0,0,0,0,0,0,0,组合
0,0,0,0,0,0,0,0,0,0,零件
0,0,0,0,0,0,0,0,0,0,撰写
0,0,0,0,0,0,1,0,0,0,组成
0,0,0,0,0,0,1,0,0,0,作曲家
0,0,0,0,0,0,0,0,0,0,合成的
0,0,0,0,0,0,0,0,0,0,作品
0,0,1,0,0,1,0,0,0,0,堆肥
0,0,0,0,0,0,1,0,0,0,镇静
0,0,0,0,0,0,0,0,0,0,化合物
0,0,0,0,0,0,1,0,0,0,理解
0,0,0,0,0,0,0,0,0,0,理解
0,0,0,0,0,0,1,0,0,0,综合的
1,0,0,0,0,0,0,0,0,0,压缩
0,0,0,0,0,0,0,0,0,0,压缩的
0,0,0,0,0,0,0,0,0,0,可压缩的
0,0,0,0,0,0,0,0,0,0,压缩
0,0,0,0,0,0,0,0,0,0,包括
0,0,0,0,0,0,0,0,0,0,妥协
0,0,0,0,0,0,0,0,0,1,审计长
1,0,0,0,0,1,0,0,0,0,强迫症
0,0,0,0,0,1,0,0,0,0,强制性的
0,0,0,0,0,0,0,0,0,0,可计算的
0,0,0,0,0,0,0,0,0,0,计算
0,0,0,0,0,0,0,0,0,0,计算
0,0,0,0,0,0,0,0,0,0,计算机
0,0,0,0,0,0,1,0,0,1,同志
0,0,0,0,0,0,0,0,0,0,骗局
0,0,0,0,0,0,0,0,0,0,级联
0,0,0,0,0,0,0,0,0,0,凹
0,0,0,0,0,1,0,1,0,0,隐藏
0,1,0,1,0,1,0,0,1,0,暗
1,1,0,1,0,1,0,0,0,0,隐瞒
0,0,0,0,0,1,0,0,0,0,自负
0,0,0,0,0,1,0,0,0,0,自负
0,0,0,0,0,0,0,0,0,0,可以想象的
0,0,0,0,0,0,0,0,0,0,集中
0,0,0,0,0,0,0,0,0,0,专注
0,0,0,0,0,0,1,0,0,0,同心
0,0,0,0,0,0,0,0,0,0,概念
0,0,0,0,0,0,0,0,0,0,关心
0,0,0,1,0,0,0,1,0,0,担心的
0,0,0,0,0,0,0,0,0,0,音乐会
0,0,0,0,0,0,0,0,0,0,让步
0,0,0,0,0,0,0,0,0,0,优惠的
0,0,0,0,0,0,0,0,0,0,门房
0,0,0,0,1,0,1,0,0,1,调解
0,0,0,0,0,0,0,0,0,0,简洁的
0,0,0,0,0,0,0,0,0,0,秘密会议
0,0,0,0,0,0,0,0,0,0,得出结论
0,0,0,0,0,0,1,0,0,0,结束语
0,0,0,0,0,0,0,0,0,0,结论
0,0,0,0,0,0,0,0,0,0,炮制
0,0,0,0,0,0,0,0,0,0,伴随的
0,0,0,0,0,0,1,0,0,1,和睦
0,0,0,0,0,0,1,0,0,1,索引
0,0,0,0,0,0,0,0,0,0,比赛
0,0,0,0,0,0,0,0,0,0,大厅
0,0,0,0,0,0,0,0,0,0,具体的
0,0,0,0,0,0,0,0,0,0,同意
0,0,0,0,0,0,0,0,0,0,同时
0,0,0,0,0,0,0,0,0,0,同意的
1,0,0,0,0,1,0,1,0,0,脑震荡
1,0,0,0,0,1,0,0,0,0,谴责
1,1,1,1,0,1,0,1,0,0,谴责
0,0,0,0,0,0,0,0,0,0,缩合
0,0,0,0,0,0,0,0,0,0,浓缩的
0,0,0,0,0,1,0,0,0,0,居高临下的
1,0,1,0,0,1,0,1,0,0,屈尊俯就
0,0,0,0,0,0,0,0,0,0,调味品
0,0,0,0,0,0,0,0,0,0,（健康）状况
0,0,0,0,0,0,0,0,0,0,有条件的
0,0,0,0,0,0,0,0,0,0,有条件的
0,0,0,0,0,0,0,0,0,0,有条件的
0,0,0,0,0,0,0,0,0,0,条件
0,0,0,0,0,0,1,1,0,0,慰问
0,0,0,0,0,0,1,0,0,0,宽恕
0,0,0,0,0,0,1,0,0,0,有利于
0,0,0,0,0,0,0,0,0,0,执行
0,0,0,0,0,0,0,0,0,0,传导
0,0,0,0,0,0,1,0,0,0,电导率
0,0,0,0,0,0,0,0,0,0,导体
0,0,0,0,0,0,0,0,0,0,导管
0,0,0,0,0,0,0,0,0,0,锥体
0,0,0,0,0,0,1,0,0,1,邦联
0,0,0,0,0,0,0,0,0,0,联盟
0,0,0,0,0,0,0,0,0,0,授予
0,0,0,0,0,0,0,0,0,0,会议
0,0,0,0,0,1,1,0,0,1,承认
0,1,0,1,0,1,0,1,1,0,忏悔
0,0,0,1,0,0,0,0,0,1,忏悔
0,0,0,0,0,0,0,0,0,0,供词
0,0,0,0,0,0,0,0,0,1,信任
0,0,0,1,1,0,1,0,0,1,信心
0,0,0,0,1,0,1,0,0,1,自信的
0,0,0,0,0,0,0,0,0,1,机密的
0,0,0,0,0,0,0,0,0,1,秘密地
0,0,0,0,0,0,0,0,0,0,配置
1,0,0,1,0,1,0,1,0,0,局限
1,0,1,1,0,1,0,1,0,0,受限的
1,0,0,1,0,1,0,1,0,0,坐月子
0,0,0,0,0,0,0,0,0,0,限制
0,0,0,0,0,0,0,0,0,0,确认
0,0,0,0,0,0,0,0,0,1,确认
0,0,0,0,0,0,0,0,0,0,确认的
0,0,0,0,0,0,1,0,0,1,确认的
1,0,0,0,0,1,0,1,0,0,没收
0,0,0,0,0,1,0,0,0,0,没收
1,0,0,1,0,1,0,0,0,0,大火
1,0,0,1,0,1,0,1,0,0,冲突
0,0,0,0,0,1,0,0,0,0,矛盾的
0,0,0,0,0,0,0,0,0,0,合流
0,0,0,0,0,0,1,0,0,0,一致性
0,0,0,0,0,0,0,0,0,0,构象
0,0,0,0,0,0,0,0,0,1,一致性
0,0,0,0,0,1,0,0,0,0,困惑
0,0,0,0,0,1,0,0,0,0,困惑
1,0,0,0,0,0,0,0,0,0,面对
0,0,0,0,0,1,0,0,0,0,迷惑
1,0,0,1,0,1,0,0,0,0,混乱
0,0,0,0,0,0,1,0,0,0,相投
0,0,0,0,0,0,0,0,0,0,先天性
0,0,0,0,0,1,0,0,0,0,拥塞
0,0,0,0,0,0,0,0,0,1,企业集团
0,0,0,0,0,0,0,0,0,0,企业集团
0,0,0,0,1,0,1,0,0,0,祝贺
0,0,0,0,0,0,0,0,0,0,聚集
0,0,0,0,0,0,1,0,0,1,会众
0,0,1,0,0,0,0,0,0,1,国会
0,0,0,0,0,0,0,0,0,0,国会
0,0,0,0,0,0,0,0,0,1,众议员
0,0,0,0,0,0,1,0,0,1,一致
0,0,0,0,0,0,0,0,0,0,锥
0,0,0,0,0,0,0,0,0,0,锥
0,1,0,0,0,0,0,0,0,0,推测
0,0,0,0,0,0,0,0,0,0,夫妻
0,0,0,0,0,0,0,0,0,0,共轭
0,0,0,0,0,0,0,0,0,0,共轭
0,0,0,0,0,0,0,0,0,0,连词
0,0,0,0,0,0,0,0,0,0,连词
0,1,0,0,0,0,0,0,1,0,变戏法
0,0,0,0,0,1,0,0,0,0,变戏法
0,0,0,0,0,0,0,0,0,0,连接
0,0,0,0,0,0,0,0,0,0,连接的
0,0,0,0,0,0,0,0,0,0,联系
0,0,0,0,0,0,0,0,0,1,连接词
0,0,0,0,1,0,1,0,0,1,行家
0,0,0,0,0,0,0,0,0,0,征服
0,0,0,0,0,0,0,0,0,0,征服者
1,0,0,1,0,1,0,0,0,0,征服
0,0,0,0,0,0,1,0,0,1,良心
0,0,0,0,0,0,1,0,0,1,认真的
0,0,0,0,0,0,1,0,0,0,意识
0,0,0,0,0,0,0,0,0,0,征兵
0,1,0,0,1,0,1,1,0,1,奉献
0,0,0,0,0,0,0,0,0,0,连续的
0,0,0,0,0,0,0,0,0,0,同意
0,0,0,0,0,0,0,0,0,0,同意
0,0,0,0,0,0,0,0,0,0,结果
0,1,0,0,0,0,0,0,0,0,结果
0,1,0,0,0,0,1,0,0,1,保护
0,0,0,0,0,0,0,0,0,0,保守主义
0,0,0,0,0,0,0,0,0,0,保守的
0,0,0,0,0,0,0,0,0,0,温室
0,0,0,0,0,0,1,0,0,0,养护
0,0,0,0,0,0,1,0,0,0,大量
0,0,0,0,0,0,1,0,0,1,周到
0,0,0,0,0,0,0,0,0,0,收货人
0,0,0,0,0,0,0,0,0,0,寄售
0,0,0,0,0,0,1,0,0,1,一致性
0,0,0,0,0,0,0,0,0,0,持续的
0,0,0,0,0,0,0,0,0,0,安慰
0,0,0,0,0,0,1,1,0,0,安慰
0,0,0,0,0,0,0,0,0,0,巩固
0,0,0,0,0,0,0,0,0,0,合并
0,0,0,0,0,0,1,0,0,0,辅音
0,0,0,0,0,0,0,0,0,1,配偶
0,0,0,0,0,0,0,0,0,0,显眼的
0,0,0,1,0,0,0,0,0,0,阴谋
1,1,1,1,0,1,0,0,0,0,同谋
0,0,0,1,0,1,0,0,0,0,合谋
0,0,0,0,0,0,0,0,0,1,警官
0,0,0,0,0,0,1,0,0,1,恒常
0,0,0,0,0,0,1,0,0,1,持续的
0,0,0,0,0,0,0,0,0,1,不断地
0,0,0,0,0,0,0,0,0,0,星座
1,0,0,1,0,1,0,0,0,0,惊愕
0,0,1,0,0,1,0,0,0,0,便秘
0,0,0,0,0,0,0,0,0,0,组分
0,0,0,0,0,0,0,0,0,0,成分
0,0,0,0,0,0,0,0,0,1,构成
0,0,0,0,0,0,0,0,0,0,宪法
0,0,0,0,0,0,1,0,0,1,宪法
0,0,0,0,0,0,0,0,0,0,法治
0,0,0,1,0,1,0,0,0,0,约束
0,0,0,0,0,1,0,0,0,0,受约束的
1,0,0,1,0,1,0,1,0,0,约束
0,0,0,0,0,0,1,0,0,0,构造
0,0,0,0,0,0,0,0,0,0,建造
0,0,0,0,0,0,0,0,0,0,解释
0,0,0,0,0,0,0,0,0,1,领事
0,0,0,0,0,0,0,0,0,1,咨询
0,0,0,0,0,0,0,0,0,0,咨询
0,0,0,0,0,0,0,0,0,0,消耗
0,0,0,0,0,0,0,0,0,0,消费
0,0,0,0,0,0,1,0,0,0,完善
0,0,0,0,0,0,0,0,0,0,完善
0,0,0,0,0,0,0,0,0,0,消耗
0,0,0,0,0,0,1,0,0,0,接触
0,1,1,1,0,1,0,0,0,0,传染
0,0,1,1,0,1,0,0,0,0,传染性的
0,0,0,0,0,0,0,0,0,0,遏制
0,0,1,0,0,1,0,0,0,0,污染
0,0,1,1,0,1,0,1,0,0,污染
0,0,1,0,0,1,0,0,0,0,污染
0,0,0,0,0,0,0,0,0,0,沉思
0,0,0,0,0,0,1,0,0,0,沉思
0,0,0,0,0,0,0,0,0,0,沉思的
0,0,0,0,0,0,0,0,0,0,同时代的
0,0,0,0,0,0,0,0,0,0,当代的
1,0,1,1,0,1,0,0,0,0,鄙视
1,0,1,0,0,1,0,0,0,0,可鄙
1,0,0,0,0,1,0,0,0,0,轻蔑的
0,0,0,0,0,0,0,0,0,0,竞争
0,0,0,0,1,0,1,0,0,1,内容
0,0,0,0,0,0,0,0,0,0,争论
1,0,1,1,0,1,0,0,0,0,有争议的
0,0,0,0,0,0,0,0,0,0,内容
0,0,0,0,0,0,0,0,0,0,语境
0,0,0,0,0,0,0,0,0,0,连续的
0,0,0,0,0,0,0,0,0,0,节制
0,0,0,0,0,0,0,0,0,0,大陆
0,0,0,0,0,0,0,0,0,0,大陆
0,0,0,0,0,0,0,0,0,0,意外情况
0,1,0,0,0,0,0,0,0,0,队伍
0,0,0,0,0,0,0,0,0,0,持续
0,0,0,0,0,0,0,0,0,0,不断地
0,0,0,0,0,0,0,0,0,0,继续
0,1,0,0,0,0,0,0,0,0,继续
0,1,0,0,0,0,1,0,0,1,继续
0,0,0,0,0,0,0,0,0,0,继续
0,0,0,0,0,0,0,0,0,0,继续
0,0,0,0,0,0,0,0,0,0,连续性
0,0,0,0,0,0,0,0,0,0,连续的
0,0,0,0,0,0,0,0,0,0,连续不断
0,0,0,0,0,0,1,0,0,0,轮廓
1,0,1,1,0,1,0,0,0,0,违禁品
0,0,0,0,0,0,0,0,0,0,合同
0,0,0,0,0,1,0,0,0,0,承包
0,0,0,0,0,0,0,0,0,0,收缩的
0,0,0,0,0,0,0,0,0,0,承包
0,0,0,0,0,0,0,0,0,0,收缩
1,0,0,0,0,1,0,0,0,0,顶撞
0,0,0,0,0,1,0,0,0,0,矛盾
0,0,0,0,0,1,0,0,0,0,矛盾的
0,0,0,0,0,1,0,0,0,0,相反
0,0,0,0,0,0,0,0,0,0,对比
0,0,0,0,0,1,0,0,0,0,对比鲜明
0,0,0,0,0,1,0,0,0,0,违反
0,0,0,0,0,1,0,0,0,0,违反
0,0,0,0,0,0,1,0,0,0,贡献
0,0,0,0,0,0,1,0,0,1,贡献者
0,0,0,0,0,0,0,0,0,0,做作的
0,0,0,0,0,0,0,0,0,0,控制
1,0,0,0,0,1,0,0,0,0,有争议的
0,0,0,0,0,1,0,0,0,0,争议
0,0,0,0,0,0,0,0,0,0,难题
0,0,0,0,0,0,0,0,0,0,恢复期
0,0,0,0,0,0,0,0,0,0,对流
0,0,0,0,0,0,0,0,0,0,召开
0,0,0,0,0,0,1,0,0,0,方便
0,0,0,0,0,0,0,0,0,0,便利
0,0,0,0,0,0,1,0,0,0,方便的
0,0,0,0,0,0,1,0,0,1,修道院
0,0,0,0,0,0,1,0,0,0,惯例
0,0,0,0,0,0,0,0,0,0,传统的
0,0,0,0,0,0,0,0,0,0,收敛
0,1,0,0,0,0,0,0,0,0,收敛
0,0,0,0,0,0,0,0,0,0,收敛的
0,0,0,0,0,0,1,0,0,0,熟人
0,0,0,0,0,0,0,0,0,0,对话
0,0,0,0,0,0,1,0,0,0,会话式
0,0,0,0,0,0,0,0,0,0,交谈
0,0,0,0,0,0,0,0,0,0,交谈
0,0,0,0,0,0,0,0,0,0,转换
0,0,0,0,0,0,1,0,0,0,兑换
0,0,0,0,0,0,0,0,0,0,已转换
0,0,0,0,0,0,0,0,0,0,敞篷车
0,0,0,0,0,0,0,0,0,0,凸的
0,0,0,0,0,0,0,0,0,0,凸度
0,0,0,0,0,0,0,0,0,0,传达
0,0,0,0,0,0,0,0,0,0,输送
0,0,0,0,0,0,0,0,0,1,转让
1,0,1,1,0,1,0,1,0,0,定罪
0,0,0,0,0,1,0,0,0,0,定罪
0,1,0,0,0,0,1,0,0,1,说服
0,0,0,0,0,0,0,0,0,1,深信不疑
0,0,0,0,0,0,0,0,0,1,令人信服的
0,0,0,0,0,0,0,0,0,0,召集
0,0,0,0,0,0,0,0,0,0,错综复杂
0,0,0,0,0,0,0,0,0,0,卷积
0,0,0,0,0,0,0,0,0,0,护航
0,0,0,0,0,0,0,0,0,0,咕咕咕
0,0,0,0,0,0,0,0,0,0,厨师
0,0,0,0,0,0,0,0,0,0,烹饪
0,0,0,0,0,0,0,0,0,0,烹饪
0,0,0,0,0,0,1,0,0,0,凉爽的
0,0,0,0,0,0,0,0,0,0,冷却器
0,0,0,0,0,0,0,0,0,0,冷却
0,0,0,0,0,0,1,0,0,0,凉爽
1,0,1,0,0,1,0,0,0,0,鸡舍
0,0,0,0,0,0,1,0,0,0,合作
0,0,0,0,0,0,1,0,0,1,合作
0,0,0,0,0,0,1,0,0,1,合作
0,0,0,0,0,0,1,0,0,1,合作社
0,0,0,0,0,0,0,0,0,0,协调
0,0,0,1,0,0,0,0,0,1,警察
0,0,0,0,0,0,0,0,0,0,丰富
0,0,0,0,0,0,0,0,0,0,铜
0,0,0,0,0,1,0,0,0,0,复制
1,0,1,0,0,1,0,0,0,0,山寨
0,0,0,0,0,0,0,0,0,0,复制
0,0,0,0,0,0,0,0,0,0,版权
0,0,0,0,0,0,0,0,0,0,珊瑚
0,0,0,0,0,0,0,0,0,0,绳索
0,0,0,0,0,0,0,0,0,0,警戒线
0,0,0,0,0,0,0,0,0,0,灯心绒
0,0,0,0,0,0,1,0,0,0,核
0,0,0,0,0,0,0,0,0,0,软木
0,0,0,0,0,0,0,0,0,0,开瓶器
0,0,0,0,0,0,0,0,0,0,玉米
0,0,0,0,0,0,0,0,0,0,角膜
0,0,0,0,0,0,0,0,0,0,角落
0,0,0,0,0,0,0,0,0,0,短号
0,0,0,0,0,0,0,0,0,0,檐口
0,0,0,0,0,0,0,0,0,0,玉米淀粉
0,0,0,0,0,0,0,0,0,0,推论
0,0,0,0,0,0,0,0,0,0,电晕
0,0,0,0,1,0,1,0,0,1,加冕礼
0,0,0,0,0,1,0,0,0,0,验尸官
0,0,0,0,0,1,0,0,0,0,下士
0,0,0,0,0,0,0,0,0,0,公司的
0,0,0,0,0,0,1,0,0,1,公司
0,0,0,0,0,0,1,0,0,0,有形的
0,0,0,0,0,0,0,0,0,0,兵团
0,0,1,0,0,1,0,1,0,0,尸体
0,0,0,0,0,0,0,0,0,0,语料库
0,0,0,0,0,0,0,0,0,0,畜栏
0,0,0,0,0,1,0,0,0,0,更正
0,0,0,0,0,0,1,0,0,0,矫正
0,0,0,0,0,0,0,0,0,1,正确性
0,0,0,0,0,0,0,0,0,0,相关性
0,0,0,0,0,0,0,0,0,0,相关的
0,0,0,0,0,0,0,0,0,0,对应
0,1,0,0,0,0,1,0,0,0,一致
0,0,0,0,0,0,0,0,0,0,通讯员
0,0,0,0,0,0,0,0,0,0,走廊
0,0,0,0,0,0,1,0,0,1,证实
0,0,0,0,0,0,0,0,0,1,佐证
0,0,0,0,0,1,0,0,0,0,腐蚀
0,0,0,1,0,1,0,0,0,0,腐蚀性
0,0,0,0,0,1,0,0,0,0,腐败
1,0,1,1,0,1,0,1,0,0,腐败的
0,0,1,0,0,1,0,0,0,0,腐败
0,0,0,0,0,0,0,1,0,0,死神
0,0,0,0,0,0,0,0,0,0,紧身胸衣
0,0,0,0,0,0,0,0,0,0,皮质
0,0,0,0,0,0,0,0,0,0,皮质
0,0,0,0,0,0,0,0,0,0,护卫舰
0,0,0,0,0,0,0,0,0,0,化妆品
0,0,0,0,0,0,0,0,0,0,化妆品
0,0,0,0,0,0,0,0,0,0,宇宙的
0,0,0,0,0,0,0,0,0,0,宇宙学
0,0,0,0,0,0,1,0,0,1,大都会
0,0,0,0,0,0,0,0,0,0,宇宙
0,0,0,0,0,0,0,0,0,0,成本
0,0,0,0,0,0,0,0,0,0,昂贵
0,0,0,0,0,0,0,0,0,0,戏服
0,0,0,0,0,0,1,0,0,0,舒适
0,0,0,0,0,0,0,0,0,0,婴儿床
0,0,0,0,0,0,0,0,0,0,科特
0,0,0,0,0,0,0,0,0,0,小屋
0,0,0,0,0,0,0,0,0,0,棉布
0,0,0,0,0,0,0,1,0,0,长椅
0,0,0,0,0,0,0,0,0,0,美洲狮
0,0,1,0,0,1,0,0,0,0,咳嗽
0,1,0,0,0,0,1,0,0,1,理事会
0,0,0,0,0,0,1,0,0,1,法律顾问
1,0,0,1,0,1,0,0,0,1,顾问
0,0,0,0,0,0,1,0,0,1,顾问
0,0,0,0,0,0,1,0,0,1,数数
0,1,0,0,0,0,0,0,0,0,倒数
0,0,0,0,0,0,0,0,0,0,面容
0,0,0,0,0,0,0,0,0,0,柜台
0,0,0,0,0,0,0,0,0,0,抵消
0,0,0,0,0,0,0,0,0,0,抗衡
0,0,0,0,0,0,0,0,0,0,反诉
0,0,0,0,0,0,0,0,0,0,对方
0,0,0,0,0,0,1,0,0,0,伯爵夫人
0,0,0,0,0,0,0,0,0,0,无数
0,0,0,0,0,0,0,0,0,0,国家
0,0,0,0,0,0,0,0,0,1,乡下人
0,0,0,0,0,0,0,0,0,0,计数
0,0,0,0,0,0,0,0,0,1,县
1,0,0,0,0,0,0,0,1,0,政变
0,0,0,0,0,0,0,0,0,0,夫妻
0,0,0,0,0,0,0,0,0,0,耦合
0,0,0,0,0,0,0,0,0,0,优惠券
0,0,0,0,0,0,1,0,0,0,勇气
0,0,0,1,0,0,1,0,0,0,勇敢
0,0,0,0,0,0,0,0,0,1,信使
0,0,0,0,0,0,0,0,0,0,培训班
0,0,0,0,0,1,0,0,0,0,奔跑
1,1,0,1,0,0,0,0,0,0,法庭
0,0,0,0,0,0,1,0,0,0,有礼貌
0,0,0,0,0,0,1,0,0,0,礼貌
0,0,0,0,0,0,0,0,0,0,法院
0,0,0,0,0,0,0,0,0,0,法院
0,1,0,0,1,0,1,0,0,1,求爱
0,0,0,0,0,0,0,0,0,0,庭院
0,1,1,1,1,0,1,0,0,0,湾
0,0,0,0,0,0,1,0,0,1,盟约
0,0,0,0,0,0,0,0,0,1,覆盖
0,0,0,0,0,0,0,0,0,0,覆盖
0,0,0,0,0,0,0,0,0,0,覆盖
0,0,0,0,0,0,0,0,0,0,隐蔽
0,0,0,0,0,1,0,0,0,0,贪图
0,0,0,0,0,0,0,0,0,0,奶牛
0,0,1,1,0,1,0,1,0,0,懦夫
0,0,0,1,0,1,0,0,0,0,怯懦
0,0,0,1,0,1,0,0,0,0,胆小
0,0,0,0,0,0,0,0,0,0,牛仔
0,0,0,0,0,0,0,0,0,0,牛皮
0,0,0,0,0,0,0,0,0,0,整流罩
0,0,0,0,0,0,0,0,0,0,同事
0,0,0,1,0,0,0,0,0,0,腼腆
0,0,0,1,0,0,0,0,0,0,郊狼
0,0,0,0,0,0,0,0,0,0,螃蟹
1,0,0,0,0,1,0,0,0,0,倔
0,0,0,0,0,1,0,0,0,0,裂缝
1,0,0,1,0,1,0,0,0,0,破裂
0,0,0,0,0,0,0,0,0,0,饼干
0,0,0,0,0,1,0,0,0,0,开裂
0,0,0,0,0,0,0,0,0,0,裂纹
0,1,0,0,1,0,1,0,0,1,摇篮
0,0,0,0,0,0,1,0,0,0,工艺
0,0,0,0,0,0,1,0,0,0,工匠
0,0,0,0,0,0,0,0,0,0,狡猾
0,0,0,0,0,0,0,0,0,0,克雷格
0,0,0,0,0,0,0,0,0,0,塞满
0,1,0,0,0,1,0,0,0,0,抽筋
0,0,0,0,0,1,0,0,0,0,狭窄
0,0,0,0,0,0,0,0,0,0,起重机
0,0,0,0,0,0,0,0,0,0,颅骨
0,0,0,0,0,1,0,0,0,0,曲柄
1,0,0,0,0,1,0,0,0,0,胡思乱想
0,0,1,0,0,1,0,0,0,0,废话
0,1,0,0,0,0,0,0,0,0,掷骰子
0,0,0,1,0,1,0,1,1,0,碰撞
0,0,0,0,0,0,0,0,0,0,箱
0,0,0,0,0,0,0,0,0,0,陨石坑
0,1,0,0,0,0,0,0,0,0,渴望
0,1,0,0,0,0,0,0,0,0,渴望
0,0,0,0,0,0,0,0,0,0,小龙虾
0,0,1,0,0,1,0,0,0,0,爬行
0,0,0,0,0,0,0,0,0,0,蜡笔
0,0,0,0,0,0,0,0,0,0,狂热
1,0,0,1,0,1,0,0,0,0,疯狂
1,0,0,1,0,1,0,1,0,0,疯狂的
0,0,0,0,0,1,0,0,0,0,吱吱作响
0,1,0,0,1,0,1,0,1,0,奶油
0,0,0,0,0,0,0,0,0,0,奶精
0,0,0,0,0,0,0,0,0,0,奶油的
0,0,0,0,0,0,0,0,0,0,折痕
0,0,0,0,1,0,1,0,0,0,创造
0,0,0,0,0,0,0,0,0,0,创建
0,0,0,0,0,0,1,0,0,0,有创造力的
0,0,0,0,0,0,0,0,0,0,创造者
0,0,1,1,0,1,0,0,0,0,生物
0,0,0,0,0,0,1,0,0,1,信任
0,0,0,0,0,0,1,0,0,1,凭据
0,0,0,0,0,0,0,0,0,0,证书
0,0,0,0,0,0,1,0,0,1,可信度
0,0,0,0,0,0,1,0,0,1,可信的
0,0,0,0,0,0,1,0,0,1,信用
0,0,0,0,0,0,1,0,0,1,可信的
0,0,0,0,0,0,1,0,0,0,贷记
0,0,0,0,0,0,0,0,0,0,贷记
0,0,0,0,0,0,0,0,0,0,债权人
0,0,0,0,0,0,0,0,0,0,信条
0,0,0,0,0,0,0,0,0,0,溪
0,0,0,0,0,1,0,0,0,0,蠕变
0,1,0,0,0,0,0,0,0,0,爬行
0,0,0,0,0,0,0,1,0,0,火葬
0,0,0,0,0,0,0,0,0,0,克里奥尔语
0,1,0,0,1,0,1,0,1,1,渐强
0,0,0,0,0,0,0,0,0,0,新月
0,0,0,0,0,0,0,0,0,0,裂缝
0,0,0,0,0,0,0,0,0,1,全体人员
0,0,0,0,0,0,0,0,0,0,婴儿床
0,0,0,0,0,0,0,0,0,0,蟋蟀
1,0,0,0,0,1,0,0,0,0,犯罪
1,0,1,1,0,1,0,0,0,0,刑事
1,0,1,1,0,1,0,0,0,0,犯罪
0,0,0,0,0,0,0,0,0,0,压接
0,0,0,0,0,0,0,0,0,0,赤红
0,0,1,1,0,1,0,1,0,0,畏缩
0,0,0,1,0,1,0,1,0,0,削弱
0,0,0,0,0,1,0,1,0,0,残废
0,0,0,0,0,1,0,0,0,0,危机
0,0,0,0,0,1,0,0,0,1,脆
0,0,0,0,0,0,0,0,0,0,标准
0,0,0,0,0,1,0,0,0,0,评论家
1,0,0,0,0,1,0,1,0,0,批评
1,0,1,1,0,1,0,1,0,0,批评
