anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Spanish Word
0,0,0,0,0,0,0,0,0,0,dogmático
0,0,0,0,0,0,0,0,0,0,hechos
0,0,0,0,0,1,0,0,0,0,hazlo
0,0,0,0,0,1,0,1,0,0,zona de las calmas ecuatoriales
0,0,0,0,0,1,0,1,0,0,limosna
0,0,0,0,1,0,0,0,0,0,muñeca
0,0,0,0,0,0,0,0,0,0,dólar
0,0,0,0,0,1,0,1,0,0,dolor
0,0,0,0,1,0,1,0,1,1,delfín
0,0,0,0,0,0,0,0,0,0,dominio
0,0,0,0,0,0,0,0,0,0,Hazme
0,0,0,0,0,0,0,0,0,0,Doméstico
0,0,0,0,0,0,0,0,0,0,domesticado
0,0,0,0,0,0,0,0,0,0,domesticación
0,0,0,0,0,0,0,0,0,0,domicilio
0,0,0,0,0,0,0,0,0,0,domiciliado
0,0,0,0,0,0,0,0,0,0,dominio
0,0,0,1,0,1,0,0,0,0,dominante
1,0,0,1,0,1,1,0,0,0,dominar
0,0,0,0,0,0,0,0,0,0,dominante
1,0,0,1,0,1,0,1,0,0,dominación
0,0,0,1,0,0,0,0,0,1,dominio
0,0,0,0,0,0,0,0,0,0,dominó
0,0,0,0,0,0,1,0,0,1,don
0,0,0,0,0,0,1,0,0,0,donación
0,0,1,0,0,1,0,0,0,0,Burro
0,0,0,0,0,0,0,0,0,0,donante
0,0,0,0,0,1,0,0,0,0,garabatear
0,0,0,1,0,1,0,0,0,0,condenar
0,0,0,1,0,1,0,1,0,0,condenado
1,1,1,1,0,1,0,1,0,0,Día del Juicio Final
0,0,0,0,0,0,0,0,0,0,puerta
0,0,0,0,0,0,0,0,0,0,timbre de la puerta
0,0,0,0,0,0,0,0,0,0,puerta
0,0,0,0,0,0,0,0,0,0,latente
0,0,0,0,0,0,0,0,0,0,dormitorio
0,0,0,0,0,0,0,0,0,0,dorsal
0,0,0,0,0,0,0,0,0,0,dosis
0,0,0,0,0,0,0,0,0,0,punto
0,0,0,0,0,0,0,0,0,0,doble
0,0,0,0,0,0,0,0,0,0,duplicado
0,0,0,0,0,0,0,0,0,0,doblete
0,0,0,0,0,0,0,0,0,0,duplicación
0,0,0,1,0,1,0,1,0,1,duda
0,0,0,0,0,1,0,0,0,0,dudoso
0,0,0,0,0,1,0,0,0,0,inseguro
0,0,0,0,0,0,1,0,0,1,indudable
0,0,0,0,0,1,0,0,0,0,ducha
0,0,0,0,0,0,0,0,0,0,masa
0,0,0,0,0,0,0,0,0,0,rosquilla
0,0,0,0,0,1,0,0,0,0,austero
0,1,0,0,1,0,1,0,0,1,paloma
0,0,0,0,0,0,0,0,0,0,alicaído
0,0,0,1,0,1,0,1,0,0,caída
0,0,0,0,0,0,0,0,0,0,cuesta abajo
0,0,0,0,0,0,0,0,0,0,aguacero
0,0,0,0,0,0,0,0,0,1,completamente
0,0,0,0,0,0,1,0,0,0,velloso
0,0,0,0,0,0,0,0,0,0,dote
0,0,0,0,0,0,0,0,0,0,dormitar
0,0,0,0,0,0,0,0,0,0,docena
0,0,0,0,0,1,0,1,0,0,monótono
0,1,0,0,0,0,0,0,0,0,reclutar
0,0,0,0,0,0,0,0,0,0,arrastrar
0,0,0,1,0,0,0,0,0,0,continuar
0,0,0,0,0,0,0,0,0,0,fuga
0,0,0,0,0,1,0,0,0,0,drenaje
0,0,0,0,0,0,0,0,0,0,agotado
0,0,0,0,0,0,0,0,0,0,pato
0,0,0,0,0,0,0,0,0,0,drama
0,0,0,0,0,0,0,0,0,0,dramático
0,0,0,0,0,0,0,0,0,0,cubrir
0,0,0,0,0,0,0,0,0,0,pañería
0,0,0,0,0,0,0,0,0,0,drástico
0,0,0,0,0,0,0,0,0,0,Barril
0,0,0,0,0,0,0,0,0,0,dibujar
0,0,0,0,0,1,0,0,0,0,retirarse
0,0,0,0,0,0,0,0,0,0,cajón
0,0,0,0,0,0,0,0,0,0,cajones
0,0,0,0,0,0,0,0,0,0,dibujo
0,1,0,1,0,1,0,0,0,0,miedo
1,1,1,1,0,1,0,1,0,0,terrible
0,0,1,1,0,1,0,1,1,0,horrorosamente
0,0,0,0,0,0,0,0,0,0,sueño
0,0,0,0,0,0,0,0,0,0,soñador
0,0,0,0,0,0,0,0,0,0,soñando
0,0,0,0,0,0,0,0,0,0,soñador
0,0,0,0,0,1,0,1,0,0,triste
0,0,0,0,0,0,0,0,0,0,dragar
0,0,0,0,0,0,0,0,0,0,empapado
0,0,0,0,0,0,0,0,0,0,vestidor
0,0,0,0,0,0,0,0,0,0,regatear
0,0,0,0,0,0,0,0,0,0,seco
0,0,0,0,0,0,0,0,0,0,secadora
0,0,0,0,0,0,0,0,0,0,deriva
0,0,0,0,0,0,0,0,0,0,desviado
0,0,0,0,0,0,0,0,0,0,taladro
0,0,0,0,0,0,0,0,0,0,beber
0,0,0,0,0,1,0,0,0,0,Bebiendo
0,0,0,0,0,0,0,0,0,0,goteo
0,0,0,0,0,0,0,0,0,0,goteo
0,0,1,0,0,1,0,0,0,0,mentiras
0,0,0,0,0,0,0,0,0,0,conductor
0,0,0,0,0,0,0,0,0,0,entrada de coches
0,0,0,0,0,0,0,0,0,0,llovizna
0,0,0,0,0,0,0,0,0,0,gracioso
0,0,0,0,0,1,0,0,0,0,zumbido
0,0,1,0,0,0,0,0,0,0,babear
0,0,0,0,0,1,0,0,0,0,caído
0,0,0,0,0,0,0,0,0,0,soltar
0,0,0,0,0,0,0,0,0,0,gotita
0,0,0,0,0,1,0,0,0,0,sequía
0,0,0,0,0,0,0,0,0,0,condujo
0,0,0,1,0,1,0,1,0,0,ahogar
0,0,0,0,0,1,0,0,0,0,somnolencia
0,0,0,0,0,0,0,0,0,0,soñoliento
0,0,0,0,0,1,0,0,0,0,trabajo penoso
0,0,0,0,0,0,0,0,0,0,droga
0,0,0,0,0,0,0,1,0,0,drogado
0,0,0,0,0,0,0,0,0,0,farmacia
0,0,0,0,0,0,0,0,0,0,druida
0,0,0,0,0,0,0,0,0,0,tambor
0,0,0,0,0,0,0,0,0,0,batería
0,0,0,0,0,0,0,0,0,0,tamborileando
0,0,1,0,0,1,0,0,0,0,borracho
0,0,0,0,0,1,0,0,0,0,embriaguez
0,0,0,0,0,0,0,0,0,0,seco
0,0,0,0,0,0,0,0,0,0,sequedad
0,0,0,0,0,0,0,0,0,0,doble
0,0,0,0,0,0,0,0,0,0,dualismo
0,0,0,0,0,0,0,0,0,0,dualidad
0,0,0,0,0,0,0,0,0,0,doblar
0,0,0,1,0,1,0,0,0,1,dudoso
0,0,0,0,0,0,0,0,0,0,agachado
0,0,0,0,0,0,0,0,0,0,conducto
0,0,0,0,0,0,0,0,0,0,dúctil
0,0,0,0,0,0,0,0,0,0,prendas de vestir
0,0,0,0,0,0,0,0,0,0,adeudado
1,1,0,1,0,0,0,0,0,0,duelo
0,0,0,0,0,0,0,0,0,0,deudas
0,0,0,0,0,0,1,0,0,0,dueto
0,0,0,0,0,0,0,0,0,0,refugio subterráneo
0,0,0,0,0,0,1,0,0,0,duque
0,0,0,0,0,1,0,1,0,0,tedioso
0,0,0,0,0,1,0,0,0,0,mudo
0,0,0,0,0,1,0,0,0,0,ficticio
0,0,0,0,0,0,0,0,0,0,vertedero
1,0,0,0,0,1,0,1,0,0,deshecho
0,0,0,0,0,1,0,0,0,0,pardo
0,0,0,0,0,0,0,0,0,0,duna
0,0,1,0,0,0,0,0,0,0,estiércol
0,0,0,1,0,1,0,0,0,0,calabozo
0,0,0,0,0,0,0,0,0,0,dúo
1,0,0,0,0,1,0,0,0,0,engañar
0,0,0,0,0,0,0,0,0,0,dúplex
0,0,0,0,0,0,0,0,0,0,duplicar
0,0,0,0,0,0,0,0,0,0,duplicación
1,0,0,0,0,1,0,0,0,0,duplicidad
0,0,0,0,0,0,1,0,0,1,durabilidad
0,0,0,0,0,0,1,0,0,1,durable
0,0,0,0,0,0,0,0,0,0,duración
1,0,1,1,0,1,0,1,0,0,coacción
0,0,0,0,0,0,0,0,0,0,oscuridad
0,0,0,0,0,0,0,0,0,0,oscuro
0,0,0,0,0,1,0,0,0,0,polvo
0,0,0,0,0,0,0,0,0,0,plumero
0,0,0,0,0,0,0,0,0,0,polvoriento
0,1,0,0,0,0,1,0,0,1,obediente
0,0,0,0,0,0,0,0,0,0,enano
0,0,0,1,0,1,0,1,0,0,enano
0,0,0,0,0,0,0,0,0,0,residir
0,0,0,0,0,0,0,0,0,0,habitante
0,0,0,0,0,0,0,0,0,0,vivienda
0,0,0,0,0,0,0,0,0,0,teñir
1,0,1,1,0,1,0,1,0,0,muriendo
0,0,0,0,0,0,0,0,0,0,dique
0,0,0,0,0,0,0,0,1,0,dinámica
0,0,0,0,0,0,0,0,0,0,dinámico
0,0,0,0,0,0,0,0,0,0,dinámica
0,0,0,0,0,0,0,0,0,0,dinamita
0,0,0,0,0,0,0,0,0,0,dinastía
0,0,1,0,0,1,0,1,0,0,disentería
0,0,0,0,0,0,0,0,0,0,dispepsia
0,1,0,0,1,0,1,0,1,1,ansioso
0,1,0,0,1,0,1,0,0,1,afán
0,0,0,0,0,0,0,0,0,1,águila
0,0,0,0,0,0,0,0,0,0,oído
0,0,0,0,0,0,1,0,0,0,conde
0,0,0,0,0,0,0,0,0,0,más temprano
0,0,0,0,0,0,0,0,0,0,temprano
0,0,0,0,0,0,1,0,0,0,ganar
0,0,0,0,0,0,1,0,0,0,serio
0,0,0,0,0,0,1,0,0,0,formalmente
0,0,0,0,0,0,1,0,0,0,seriedad
0,0,0,0,0,0,0,0,0,0,ganancias
0,0,0,0,0,0,0,0,0,0,arete
0,0,0,0,0,0,0,0,0,0,alcance del oído
0,0,0,0,0,0,0,0,0,0,tierra
0,0,0,0,0,0,0,0,0,0,loza de barro
0,0,0,0,0,0,0,0,0,0,terrenal
1,0,0,1,0,1,0,1,1,0,terremoto
0,0,0,0,0,0,0,0,0,0,terroso
0,0,0,0,0,0,1,0,0,0,facilitar
0,0,0,0,0,0,0,0,0,0,caballete
0,0,0,0,0,0,1,0,0,0,comodidad
0,0,0,0,0,0,0,0,0,0,fácilmente
0,0,0,0,0,0,0,0,0,0,fácil
0,0,0,0,0,0,1,0,0,0,de trato fácil
0,0,0,0,0,0,1,0,0,0,comer
0,0,0,0,0,0,0,0,0,0,comiendo
0,0,0,0,0,1,0,0,0,0,escuchar a escondidas
0,0,0,0,0,0,0,0,0,0,reflujo
0,0,0,0,0,0,0,0,0,0,ébano
0,0,0,0,0,0,0,0,0,0,excéntrico
0,0,0,0,0,0,0,0,0,0,excentricidad
0,0,0,0,0,0,0,0,0,0,eclesiástico
0,0,0,0,0,0,0,0,0,0,eco
0,0,0,0,0,0,0,0,0,0,ecléctico
0,0,0,0,0,0,0,0,0,0,eclipse
0,0,0,0,0,0,0,0,0,0,eclíptica
0,0,0,0,0,0,0,0,0,0,económico
0,0,0,0,0,0,0,0,0,0,ciencias económicas
0,0,0,0,0,0,0,0,0,1,economía
0,1,0,0,1,0,1,0,0,0,éxtasis
0,1,0,0,1,0,1,0,1,0,extático
0,0,0,0,0,0,0,0,0,0,ecuménico
0,0,0,0,0,0,0,0,0,0,remolino
0,0,0,0,0,0,0,0,0,0,borde
0,0,0,0,0,0,0,0,0,0,cenefa
0,0,0,0,0,0,0,0,0,0,comestible
0,0,0,1,0,1,0,0,0,0,edicto
0,1,0,0,1,0,1,0,0,1,edificación
0,0,0,0,0,0,0,0,0,0,edificio
0,0,0,0,0,0,0,0,0,0,editar
0,1,0,0,0,0,0,0,0,0,edición
0,0,0,0,0,0,0,0,0,0,editor
0,0,0,0,0,0,0,0,0,0,editorial
0,0,0,0,0,0,1,0,0,0,educar
0,0,0,0,0,0,1,0,0,0,educado
0,0,0,0,0,0,0,0,0,0,educación
0,0,0,0,0,0,1,0,0,1,educativo
0,0,0,1,0,0,0,0,0,0,Anguila
0,0,0,0,0,0,0,0,0,0,efecto
0,0,0,0,0,0,1,0,0,1,eficaz
0,0,0,0,0,0,0,0,0,0,efectos
0,0,0,0,0,0,0,0,0,0,eficaz
0,0,0,0,0,0,0,0,0,0,efectivamente
0,0,0,0,0,0,0,0,0,0,efectuar
0,0,0,0,0,1,0,0,0,0,afeminado
0,0,0,0,0,0,0,0,0,0,eficaz
0,0,0,0,0,0,1,0,0,0,eficacia
0,0,0,0,0,0,1,0,0,0,eficiencia
0,1,0,0,0,0,1,0,0,1,eficiente
1,0,0,0,0,0,0,0,0,0,efigie
0,0,0,0,0,0,1,0,0,0,esfuerzo
0,0,0,0,0,0,0,0,0,0,efusión
0,0,0,0,0,0,0,0,0,0,huevo
0,0,0,0,0,0,0,0,0,0,ego
0,0,1,0,0,1,0,0,0,0,ególatra
1,0,1,0,0,1,0,0,0,0,enorme
0,0,0,0,0,0,0,0,0,0,salida
0,0,0,0,0,0,0,0,0,0,octavo
0,0,0,0,0,0,0,0,0,0,ochenta
0,0,0,0,0,0,0,0,0,0,eyacular
0,1,0,0,1,0,1,0,1,1,eyaculación
0,0,0,0,0,1,0,0,0,0,expulsar
0,0,0,0,0,1,0,0,0,0,expulsión
0,0,0,0,0,0,0,0,0,0,elaborar
0,0,0,0,0,0,1,0,0,0,elaboración
0,0,0,0,0,0,0,0,0,0,vivacidad
0,0,0,0,0,0,0,0,0,0,transcurrir
0,0,0,0,0,0,0,0,0,0,transcurrido
0,0,0,0,0,0,0,0,0,0,elástico
0,0,0,0,0,0,0,0,0,0,elasticidad
0,0,0,0,1,0,1,0,0,0,exaltado
1,0,0,0,0,0,0,0,0,0,codo
0,0,0,0,0,0,0,0,0,0,vejez
0,0,0,0,0,0,1,0,0,1,mayor
0,0,0,0,0,0,1,0,0,1,ancianos
0,0,0,0,0,0,0,0,0,0,el mayor
0,0,0,0,0,0,1,0,0,1,electo
0,0,0,0,0,0,0,0,0,0,elección
0,0,0,0,0,0,0,0,0,0,elector
0,0,0,0,0,0,0,0,0,1,electorado
0,0,0,0,1,0,1,0,1,0,eléctrico
0,0,0,0,0,0,1,0,0,0,electricidad
0,1,0,0,1,0,1,0,0,1,elegancia
0,0,0,0,1,0,1,0,0,0,elegante
0,0,0,0,0,0,0,0,0,0,elemento
0,0,0,0,0,0,0,0,0,0,elemental
0,0,0,0,0,0,0,0,0,0,elementos
0,0,0,0,0,0,0,0,0,0,elefante
0,0,0,0,0,0,0,0,0,0,elevar
0,1,0,1,1,0,1,0,0,1,elevación
0,0,0,0,0,0,0,0,0,0,ascensor
0,0,0,0,0,0,0,0,0,0,once
0,0,0,0,0,0,0,0,0,0,undécimo
1,0,1,1,0,0,0,0,0,0,duende
0,0,0,0,0,0,0,0,0,0,obtener
0,0,0,0,0,0,1,0,0,0,elegible
1,0,1,1,0,1,0,1,0,0,eliminación
0,1,0,0,1,0,1,0,0,1,élite
0,0,0,0,0,0,0,0,0,0,alce
0,0,0,0,0,0,0,0,0,0,ana
0,0,0,0,0,0,0,0,0,0,elipse
0,0,0,0,0,0,0,0,0,0,elipsis
0,0,0,0,0,0,0,0,0,0,elipsoide
0,0,0,0,0,0,0,0,0,0,elíptico
0,0,0,0,0,0,0,0,0,0,elíptico
0,0,0,0,0,0,0,0,0,0,alargado
0,0,0,0,0,0,0,0,0,0,alargamiento
0,0,0,0,0,0,1,0,0,0,elocuencia
0,0,0,0,0,0,1,0,0,0,elocuente
0,0,0,0,0,0,1,0,0,1,dilucidar
0,0,0,0,0,0,0,0,0,0,elucidación
0,0,0,0,0,0,0,0,0,0,eludir
0,0,0,0,0,1,0,0,1,0,elusivo
0,0,0,1,0,1,0,1,0,0,demacrado
0,0,0,0,0,0,0,0,0,0,emanar
0,1,0,0,1,0,1,0,0,0,emancipación
0,0,0,0,0,0,0,0,0,0,terraplén
0,0,0,0,0,1,0,0,0,0,embargo
0,0,0,0,0,0,0,0,0,0,embarcar
0,0,0,0,0,1,0,1,0,0,avergonzar
0,0,0,0,0,1,0,0,0,0,embarazoso
0,0,0,1,0,1,0,1,1,0,vergüenza
0,0,0,0,0,0,0,0,0,0,embajada
0,0,0,0,0,0,0,0,0,0,empotrar
0,0,0,0,0,0,0,0,0,0,embellecer
0,0,0,0,0,0,0,0,0,0,embellecimiento
0,0,0,0,0,0,0,0,0,0,ascuas
0,0,0,0,0,1,0,0,0,0,malversación
0,0,0,0,0,0,0,0,0,0,emblema
0,0,0,0,0,0,0,0,0,0,emblemático
0,0,0,0,0,0,0,0,0,0,encarnación
0,0,0,1,0,1,0,1,0,0,embolia
0,0,0,0,0,0,0,0,0,0,en relieve
0,1,0,0,1,0,1,0,1,1,abrazar
0,0,0,0,0,0,0,0,0,0,bordado
0,0,0,0,0,0,0,0,0,0,bordado
0,0,0,0,0,1,0,0,0,0,embrollado
0,0,0,0,0,0,0,0,0,0,embrión
0,0,0,0,0,0,0,0,0,0,embrionario
0,0,0,0,0,0,0,0,0,0,Esmeralda
0,0,0,0,0,0,0,0,0,0,surgir
0,0,0,0,0,0,0,0,0,0,aparición
0,0,0,1,0,1,0,1,1,0,emergencia
0,0,0,0,0,0,1,0,0,0,emeritus
0,0,0,0,0,0,0,0,0,0,emigrar
0,0,0,0,0,0,0,0,0,0,emigración
0,0,0,0,0,0,1,0,0,1,eminencia
0,0,0,0,0,0,1,0,0,0,eminente
0,0,0,0,0,0,1,0,0,0,eminentemente
0,0,0,0,0,0,1,0,0,0,emir
0,0,0,0,0,0,0,0,0,0,emisión
0,0,0,0,0,0,0,0,0,0,emitir
0,0,0,0,0,0,0,0,0,0,emoción
0,0,0,0,0,0,0,0,0,0,emocional
0,0,0,0,0,0,0,0,0,0,emotivo
0,0,0,0,0,0,1,0,0,0,empatía
0,0,0,0,0,0,0,0,0,0,emperador
0,0,0,0,0,0,0,0,0,0,énfasis
0,0,0,0,0,0,0,0,0,1,enfatizar
0,0,0,0,0,0,0,0,0,0,enfático
0,0,0,0,0,0,0,0,0,0,imperio
0,0,0,0,0,0,0,0,0,0,empírico
0,0,0,0,0,0,0,0,0,0,empirismo
0,0,0,0,0,0,0,0,0,1,emplear
0,0,0,0,0,0,0,0,0,0,empleador
0,0,0,0,0,0,0,0,0,0,empleo
0,0,0,0,0,0,0,0,0,0,emporio
0,0,0,0,0,0,1,0,0,0,autorizar
0,0,0,0,0,0,0,0,0,0,emperatriz
0,0,0,0,0,0,0,1,0,0,vacío
0,0,0,0,0,0,0,0,0,0,vaciado
0,0,0,0,0,0,0,0,0,0,vacío
0,0,0,0,0,0,1,0,0,0,emular
0,0,0,0,0,0,0,0,0,0,emulsión
0,0,0,0,0,0,1,0,0,1,habilitar
0,0,0,0,0,0,1,0,0,1,habilitación
0,0,0,0,0,0,0,0,0,0,promulgar
0,0,0,0,0,0,0,0,0,0,promulgación
0,0,0,0,0,0,0,0,0,0,esmalte
0,0,0,0,0,0,0,0,0,0,campamento
0,1,0,0,1,0,1,0,1,0,encantar
0,0,0,0,1,0,1,0,0,1,encantado
0,1,0,0,1,0,1,0,0,0,encantador
0,0,0,0,0,0,0,0,0,0,encantamiento
0,0,0,0,0,0,0,0,0,0,rodear
0,0,0,0,0,0,0,0,0,0,rodeando
0,0,0,0,0,1,0,0,0,0,enclave
0,0,0,0,0,0,0,0,0,0,encerrar
0,0,0,0,0,0,0,0,0,0,codificar
0,0,0,0,0,0,0,0,0,0,abarcar
0,0,0,0,0,0,1,0,0,0,bis
0,0,0,0,0,0,0,0,0,0,encontrar
0,0,0,0,1,0,1,0,0,1,alentar
0,0,0,0,0,0,1,0,0,0,ánimo
0,0,0,0,0,0,0,0,0,0,invadir
0,0,0,1,0,1,0,0,0,0,invasión
0,0,0,0,0,0,0,0,0,0,encriptar
1,0,0,1,0,1,0,1,0,0,gravamen
0,0,0,0,0,0,1,0,0,1,enciclopedia
0,0,0,0,0,0,0,0,0,0,final
0,1,0,1,0,1,0,0,0,0,poner en peligro
0,0,0,1,0,1,0,0,0,0,en peligro de extinción
0,1,0,0,0,0,1,0,0,0,empeño
0,0,0,0,0,0,0,0,0,0,terminó
0,0,1,1,0,1,0,1,0,0,endémico
0,0,0,0,0,0,0,0,0,0,finalizando
1,0,0,1,1,1,1,1,0,1,sin fin
0,0,0,1,0,0,0,1,0,0,endocarditis
0,0,0,0,0,0,0,0,0,0,aprobación
0,0,0,0,0,0,1,0,0,1,dotar
0,0,0,0,0,0,1,0,0,0,dotado
0,0,0,0,0,0,1,0,0,1,dotación
0,0,0,0,0,0,0,0,0,0,guardas
0,0,0,0,0,0,0,0,0,0,punto final
0,0,0,0,0,0,1,0,0,0,resistencia
0,0,0,0,0,0,1,0,0,0,soportar
0,0,1,0,0,0,0,0,0,0,enema
1,0,1,1,0,1,0,0,0,0,enemigo
0,0,0,0,0,0,1,0,0,0,energético
0,0,0,0,0,0,0,0,0,0,energía
1,0,0,1,0,1,1,0,0,0,hacer cumplir
0,0,0,0,0,1,0,0,0,0,aplicación
0,0,0,0,0,0,0,0,0,0,comprometerse
0,1,0,0,1,0,1,0,0,1,comprometido
0,0,0,0,0,0,0,0,0,0,compromiso
0,0,0,0,1,0,1,0,0,1,atractivo
0,0,0,0,0,0,0,0,0,0,engendrar
0,0,0,0,0,0,0,0,0,0,motor
0,0,0,0,0,0,0,0,0,0,ingeniero
0,0,0,0,0,0,0,0,0,0,ingeniería
0,0,0,0,0,0,0,0,0,0,grabar
0,0,0,0,0,0,0,0,0,0,grabado
0,0,0,0,0,0,0,0,0,0,grabador
0,0,0,0,0,0,0,0,0,0,grabado
0,0,0,0,0,0,0,0,0,0,absorto
0,0,0,0,0,0,0,0,0,0,fascinante
0,1,0,0,0,0,0,0,0,0,sumergir
0,0,0,0,0,0,1,0,0,0,mejorar
0,0,0,0,0,0,0,0,0,0,enigma
0,0,0,1,0,1,0,0,0,0,enigmático
0,0,0,0,0,0,0,0,0,0,imponer
0,1,0,0,1,0,1,0,0,1,disfrutar
0,1,0,0,1,0,1,0,0,1,disfrutando
0,0,0,0,0,0,0,0,0,0,engrandecido
0,0,0,0,0,0,0,0,0,0,ampliación
0,0,0,0,1,0,1,0,0,1,iluminar
0,0,0,0,1,0,1,0,0,1,iluminación
0,0,0,0,0,0,0,0,0,0,conseguir
0,0,0,0,1,0,1,0,1,1,animar
1,0,0,1,0,1,0,1,0,0,enemistad
0,0,0,0,0,0,0,0,0,0,enormidad
0,0,0,0,0,0,0,0,0,0,enorme
0,0,0,0,0,0,0,0,0,0,enormemente
0,0,0,0,0,0,1,0,0,0,enriquecer
0,1,0,0,0,0,0,0,0,1,inscribirse
0,0,0,0,0,0,1,0,0,1,conjunto
0,0,0,0,0,0,1,0,0,0,bandera
0,0,0,0,0,1,0,0,0,0,esclavizar
1,0,1,1,0,1,0,1,0,0,esclavizado
0,0,0,0,0,1,0,0,0,0,esclavitud
0,0,0,0,0,0,0,0,0,0,sobrevenir
0,0,0,0,0,0,0,0,0,0,asegurar
0,0,0,0,0,0,0,0,0,0,implicar
1,0,1,1,0,1,0,1,0,0,enredado
0,0,0,0,0,1,0,0,0,0,enredo
0,0,0,0,0,0,0,0,0,0,ingresar
0,0,0,0,0,0,0,0,0,0,empresa
0,0,0,0,0,0,1,0,0,0,emprendedor
0,0,0,0,1,0,1,0,0,0,entretener
0,0,0,0,1,0,1,0,0,0,entretenido
0,1,0,0,1,0,1,0,0,0,entretenido
0,1,0,0,1,0,1,0,1,1,entretenimiento
0,1,0,0,1,0,1,0,1,0,entusiasmo
0,1,0,0,1,0,1,0,1,0,entusiasta
0,0,0,0,0,0,0,0,0,0,atraer
0,0,0,0,0,0,0,0,0,0,completo
0,0,0,0,0,0,0,0,0,0,totalidad
0,0,0,0,0,0,0,0,0,0,dar derecho
0,0,0,0,0,0,0,0,0,0,entidad
0,0,0,0,0,0,0,0,0,0,entomología
0,0,1,0,0,1,0,0,0,0,entrañas
0,0,0,0,0,0,0,0,0,0,entrada
0,0,0,0,0,0,0,0,0,0,rogar a
0,0,0,0,0,0,0,0,0,0,entrada
0,0,0,0,0,0,0,0,0,0,emprendedor
0,0,0,0,0,0,0,0,0,1,confiar
0,0,0,0,0,0,0,0,0,0,entrada
0,0,0,0,0,0,0,0,0,0,enumerar
0,0,0,0,0,0,0,0,0,0,enumeración
0,0,0,0,0,0,0,0,0,0,sobre
0,0,0,0,0,1,0,0,0,0,envidioso
0,0,0,0,0,0,1,0,0,0,reinar
0,0,0,0,0,0,0,0,0,0,ambiente
0,0,0,0,0,0,0,0,0,0,alrededores
0,0,0,0,0,0,0,0,0,0,Visualizar
0,0,0,0,0,0,0,0,0,0,enviado
0,0,0,0,0,0,0,0,0,0,efímero
0,0,0,0,0,0,1,0,0,0,efemérides
0,0,0,0,0,0,1,0,0,0,épico
1,1,1,1,0,1,0,1,1,0,epidemia
0,0,0,0,0,0,0,0,0,0,epidermis
0,0,0,0,0,1,0,0,0,0,epilepsia
0,0,0,0,0,0,0,0,0,0,epílogo
0,0,0,0,0,0,0,0,0,1,episcopal
0,0,0,0,0,0,0,0,0,0,episodio
0,0,0,0,0,0,0,0,0,0,episódico
0,0,0,0,0,0,0,0,0,0,epístola
0,0,0,0,0,0,0,1,0,0,epitafio
0,0,0,0,0,0,0,0,0,0,epíteto
0,0,0,0,0,0,1,0,0,0,epítome
0,0,0,0,0,0,0,0,0,0,época
0,0,0,0,0,0,0,0,0,0,igual
0,0,0,0,1,0,1,0,0,1,igualdad
0,0,0,0,0,0,0,0,0,0,igualdad
0,0,0,0,0,0,0,0,0,0,igualar
0,0,0,0,0,0,1,0,0,0,igualmente
0,0,0,0,0,0,0,0,0,0,equiparar
0,0,0,0,0,0,0,0,0,0,ecuación
0,0,0,0,0,0,0,0,0,0,ecuador
0,0,0,0,0,0,0,0,0,0,ecuatorial
0,0,0,0,0,0,0,0,0,0,ecuestre
0,0,0,0,0,0,0,0,0,0,equidistante
0,0,0,0,0,0,0,0,0,0,equilibrio
0,0,0,0,0,0,1,0,0,0,equilibrio
0,0,0,0,0,0,0,0,0,0,equipar
0,0,0,0,0,0,0,0,0,0,equipo
0,0,0,0,0,0,0,0,0,0,equitativo
0,0,0,0,0,0,1,0,0,0,equidad
0,0,0,0,0,0,0,0,0,0,equivalencia
0,0,0,0,0,0,0,0,0,0,equivalente
0,0,0,0,0,0,0,0,0,0,equívoco
0,0,0,0,0,0,0,0,0,0,era
1,0,0,0,0,1,0,0,0,0,erradicar
1,0,1,1,0,1,0,0,0,0,erradicación
0,0,0,1,0,1,0,0,0,0,borrar
0,0,0,0,0,0,0,0,0,0,borradura
0,0,0,0,0,0,0,0,0,0,antes de
0,0,0,0,0,0,0,0,0,0,erguido
0,0,0,0,0,0,0,0,0,0,erección
0,0,0,0,0,0,0,0,0,0,es decir
0,0,0,0,0,0,0,0,0,0,erosionar
0,0,0,0,0,1,0,0,0,0,erosión
0,1,0,0,1,1,1,0,1,1,erótico
0,0,0,0,0,1,0,0,0,0,errar
0,1,0,0,0,0,1,0,0,1,recado
0,0,0,0,0,1,0,0,0,0,andante
0,0,0,0,0,1,0,0,1,0,errático
0,0,0,0,0,1,0,0,0,0,errata
0,0,0,0,0,1,0,0,0,0,erróneo
0,0,0,0,0,1,0,1,0,0,error
0,0,0,0,0,0,0,0,0,0,ante todo
0,0,0,0,0,0,1,0,0,0,erudito
1,0,0,0,0,1,0,0,1,0,estallar
1,0,0,1,0,1,0,0,1,0,erupción
0,0,0,0,0,0,0,0,0,0,escalado
1,0,0,0,0,1,0,0,0,0,escalar
0,0,0,0,0,0,0,0,0,0,escalera mecánica
0,1,0,1,0,1,1,0,0,0,Escapar
0,0,0,1,0,0,0,0,0,0,escapado
0,0,0,0,0,0,0,0,0,0,escarpa
1,0,0,0,0,1,0,1,0,0,evitar
0,0,0,0,0,0,0,0,0,1,escolta
0,0,0,0,0,0,0,0,0,0,esotérico
