Turkish Word,Emotion,Condition
amonyak,disgust,1
mühimmat,disgust,0
amnezi,disgust,0
af,disgust,0
amorf,disgust,0
amortisman,disgust,0
tutar,disgust,0
aşk,disgust,0
ve işareti,disgust,0
amfetaminler,disgust,1
amfibi,disgust,0
amfibi,disgust,0
amfitiyatro,disgust,0
amplifikasyon,disgust,0
büyütmek,disgust,0
genlik,disgust,0
fazlasıyla,disgust,0
ampütasyon,disgust,0
muska,disgust,0
eğlendirmek,disgust,0
eğlenmek,disgust,0
eğlence,disgust,0
eğlenceli,disgust,0
ana,disgust,0
anakonda,disgust,1
anestezi,disgust,0
anestezik,disgust,0
anal,disgust,0
analjezik,disgust,0
benzer,disgust,0
analog,disgust,0
analoji,disgust,0
analiz,disgust,0
analist,disgust,0
analitik,disgust,0
analiz etmek,disgust,0
analizör,disgust,0
anarşizm,disgust,0
anarşist,disgust,0
anarşi,disgust,0
anastomoz,disgust,0
aforoz,disgust,1
anatomik,disgust,0
anatomi,disgust,0
Ata,disgust,0
atalardan kalma,disgust,0
soy,disgust,0
Çapa,disgust,0
demirleme,disgust,0
Antik,disgust,0
yardımcı,disgust,0
androjen,disgust,0
anemon,disgust,0
yeniden,disgust,0
melek,disgust,0
meleksi,disgust,0
kızgınlık,disgust,0
"anjina, göğüs ağrısı",disgust,0
anjiyografi,disgust,0
açı,disgust,0
olta balıkçılığı,disgust,0
sinirli,disgust,1
ıstırap,disgust,0
açısal,disgust,0
susuz,disgust,0
hayvan,disgust,0
canlandırmak,disgust,0
animasyonlu,disgust,0
animasyon,disgust,0
düşmanlık,disgust,1
animus,disgust,0
bilek,disgust,0
yıllıklar,disgust,0
ek,disgust,0
ilhak,disgust,0
ek,disgust,0
yok etmek,disgust,0
yok edilmiş,disgust,0
yok etme,disgust,0
açıklama eklemek,disgust,0
dipnot,disgust,0
duyurmak,disgust,0
duyuru,disgust,0
sinir etmek,disgust,1
sıkıntı,disgust,1
sinir bozucu,disgust,0
yıllık gelir,disgust,0
iptal,disgust,0
halka şeklinde,disgust,0
iptal,disgust,0
halka,disgust,0
mesh,disgust,0
anormal,disgust,0
anomali,disgust,0
anon,disgust,0
anonim,disgust,0
Cevap,disgust,0
cevaplanabilir,disgust,0
cevaplama,disgust,0
karınca,disgust,0
zıtlık,disgust,0
rakip,disgust,0
antagonistik,disgust,1
ön,disgust,0
öncül,disgust,0
antilop,disgust,0
anten,disgust,0
ön,disgust,0
marş,disgust,0
antoloji,disgust,0
şarbon,disgust,1
antropoloji,disgust,0
antibiyotik,disgust,0
antibiyotikler,disgust,0
Deccal,disgust,1
Beklenti,disgust,0
ileriye dönük,disgust,0
panzehir,disgust,0
mantar önleyici,disgust,0
antimon,disgust,0
antipati,disgust,1
antikacı,disgust,0
antika,disgust,0
Antik,disgust,0
antik çağ,disgust,0
antiseptik,disgust,0
antisosyal,disgust,1
antitez,disgust,0
zıt,disgust,0
antiviral,disgust,0
boynuz,disgust,0
örs,disgust,0
endişe,disgust,0
endişeli,disgust,0
aort,disgust,0
hızla,disgust,0
apache,disgust,0
apartman,disgust,0
kayıtsız,disgust,0
ilgisizlik,disgust,0
maymun,disgust,0
diyafram,disgust,0
tepe,disgust,0
yaprak biti,disgust,1
bir parça,disgust,0
kendinden emin,disgust,0
kıyamet,disgust,0
özür dileyen,disgust,0
özür dileyen,disgust,0
özür dilemek,disgust,0
özür,disgust,0
irtidat,disgust,0
mürted,disgust,0
havari,disgust,0
apostolik,disgust,0
kesme işareti,disgust,0
korkunç,disgust,1
aparat,disgust,0
giysi,disgust,0
görünen o ki,disgust,0
hayalet,disgust,0
çekici,disgust,0
dış görünüş,disgust,0
yatıştırmak,disgust,0
temyiz eden,disgust,0
eklemek,disgust,0
ek,disgust,0
apandisit,disgust,0
ek,disgust,0
iştah,disgust,0
meze,disgust,0
alkış,disgust,0
elma,disgust,0
cihaz,disgust,0
aletleri,disgust,0
uygulanabilirlik,disgust,0
uygulanabilir,disgust,0
başvuru sahibi,disgust,0
başvuru,disgust,0
uygulamak,disgust,0
tayin etmek,disgust,0
randevu,disgust,0
randevular,disgust,0
paylaştırma,disgust,0
paylaştırma,disgust,0
değerlendirmek,disgust,0
kayda değer,disgust,0
takdir,disgust,0
yakalamak,disgust,0
endişe,disgust,0
endişeli,disgust,0
Çırak,disgust,0
çıraklık,disgust,0
yaklaşmak,disgust,0
yaklaşıyor,disgust,0
onay,disgust,0
ödenek,disgust,0
onay,disgust,0
onaylamak,disgust,0
onaylayan,disgust,0
yaklaşık,disgust,0
yaklaşık olarak,disgust,0
yaklaşma,disgust,0
yaklaşıklık,disgust,0
irtifak hakkı,disgust,0
apron,disgust,0
uygun,disgust,0
yetenek,disgust,0
su,disgust,0
akuamarin,disgust,0
akvaryum,disgust,0
sucul,disgust,0
su kemeri,disgust,0
sulu,disgust,0
tarıma elverişli,disgust,0
söz sahibi,disgust,0
hakemlik yapmak,disgust,0
Tahkim,disgust,0
hakem,disgust,0
çardak,disgust,0
yay,disgust,0
oyun makinesi,disgust,0
kemer,disgust,0
arkeolojik,disgust,0
arkeolog,disgust,0
arkeoloji,disgust,0
arkaik,disgust,0
başpiskopos,disgust,0
kemerli,disgust,0
okçu,disgust,0
okçuluk,disgust,0
arketip,disgust,0
takımadalar,disgust,0
mimar,disgust,0
mimari,disgust,0
Arşiv,disgust,0
arktik,disgust,0
ateşli,disgust,0
şevk,disgust,0
zorlu,disgust,0
alan,disgust,0
arena,disgust,0
areola,disgust,0
arjantin,disgust,0
tartışmak,disgust,0
argüman,disgust,0
tartışma,disgust,0
tartışmacı,disgust,0
argümanlar,disgust,0
kurak,disgust,0
aristokrasi,disgust,0
aristokrat,disgust,0
aristokrat,disgust,0
aritmetik,disgust,0
gemi,disgust,0
kol,disgust,0
donanma,disgust,0
silahlanma,disgust,0
silahlar,disgust,0
armatür,disgust,0
silahlı,disgust,0
zırh,disgust,0
zırhlı,disgust,0
cephanelik,disgust,0
silâh,disgust,0
Ordu,disgust,0
aroma,disgust,0
uyarılma,disgust,0
uyandırmak,disgust,0
duruşma,disgust,0
düzenlemek,disgust,0
düzenlenmiş,disgust,0
ayarlama,disgust,0
dizi,disgust,0
borçlar,disgust,0
tutuklanmak,disgust,0
varış,disgust,0
varmak,disgust,0
kibir,disgust,0
kibirli,disgust,1
ok,disgust,0
cephanelik,disgust,0
arsenik,disgust,1
kundakçılık,disgust,0
Sanat,disgust,0
arter,disgust,0
kurnaz,disgust,0
eklem bacaklı,disgust,0
enginar,disgust,0
makale,disgust,0
nesne,disgust,0
ifade,disgust,0
artikülasyon,disgust,0
yapay,disgust,0
topçu,disgust,0
zanaatkar,disgust,0
sanatçı,disgust,0
sanatçı,disgust,0
sanatsal,disgust,0
sanatçılar,disgust,0
yükselmek,disgust,0
üstünlük,disgust,0
yükseliş,disgust,0
çıkış,disgust,0
anlamak,disgust,0
kesin,disgust,0
münzevi,disgust,0
kül,disgust,0
utanmış,disgust,1
kül,disgust,0
uyuya kalmak,disgust,0
asp,disgust,0
aspartam,disgust,0
Görünüş,disgust,0
bakış açıları,disgust,0
asfalt,disgust,0
aspirasyon,disgust,0
talip,disgust,0
hevesli,disgust,0
eşek,disgust,0
saldırmak,disgust,0
saldırgan,disgust,0
suikastçı,disgust,0
suikâst düzenlemek,disgust,0
suikast,disgust,0
saldırı,disgust,0
tahlil,disgust,0
montaj,disgust,0
birleştirmek,disgust,0
birleştirilmiş,disgust,0
toplantı,disgust,0
rıza,disgust,0
iddia etmek,disgust,0
iddia etmek,disgust,0
iddia,disgust,0
değerlendirmek,disgust,0
değerlendirme,disgust,0
değerlendirici,disgust,0
varlıklar,disgust,0
Pislik,disgust,1
atamak,disgust,0
atanan,disgust,0
atama,disgust,0
özümsemek,disgust,0
asimilasyon,disgust,0
yardım,disgust,0
yardım,disgust,0
asistan,disgust,0
iş arkadaşı,disgust,0
bağlantı,disgust,0
çeşitli,disgust,0
çeşitler,disgust,0
yatıştırmak,disgust,0
varsayılan,disgust,0
varsayarak,disgust,0
Varsayım,disgust,0
güvence,disgust,0
garanti etmek,disgust,0
emin,disgust,0
kesinlikle,disgust,0
yıldız işareti,disgust,0
asteroitler,disgust,0
astigmat,disgust,0
şaşırtıcı bir şekilde,disgust,0
şaşkınlık,disgust,0
astral,disgust,0
yoldan çıkmak,disgust,0
büzücü,disgust,0
astrolog,disgust,0
astroloji,disgust,0
astronot,disgust,0
astronom,disgust,0
astronomi,disgust,0
zeki,disgust,0
parçalamak,disgust,0
iltica,disgust,0
asimetrik,disgust,0
asimetri,disgust,1
asimptotik,disgust,0
atölye,disgust,0
ateizm,disgust,0
ateist,disgust,0
damar tıkanıklığı,disgust,0
atlet,disgust,0
atletik,disgust,0
atletizm,disgust,0
atletizm,disgust,0
Atlas,disgust,0
atmosfer,disgust,0
atmosferik,disgust,0
atol,disgust,0
atom,disgust,0
atomik,disgust,0
kefaret,disgust,0
kefaret,disgust,0
atriyum,disgust,0
iğrenç,disgust,1
vahşet,disgust,1
atrofi,disgust,1
eklemek,disgust,0
ek,disgust,0
saldırı,disgust,0
saldıran,disgust,1
ulaşmak,disgust,0
ulaşılabilir,disgust,0
ulaşma,disgust,0
teşebbüs,disgust,0
katılım,disgust,0
görevli,disgust,0
dikkat,disgust,0
özenli,disgust,0
zayıflatmak,disgust,0
zayıflatılmış,disgust,0
zayıflama,disgust,0
kanıtlamak,disgust,0
tasdik,disgust,0
Çatı katı,disgust,0
giydirmek,disgust,0
davranış,disgust,0
avukat,disgust,0
cazibe,disgust,0
çekicilik,disgust,0
atfedilebilir,disgust,0
bağlanmak,disgust,0
atıf,disgust,0
yıpranma,disgust,0
kumral,disgust,0
açık arttırma,disgust,0
mezatçı,disgust,0
cüretkar,disgust,0
cüret,disgust,0
duyulabilir,disgust,0
kitle,disgust,0
denetim,disgust,0
seçme,disgust,0
denetçi,disgust,0
konferans salonu,disgust,0
işitsel,disgust,0
her şey,disgust,0
artırmak,disgust,0
büyütme,disgust,0
Ağustos,disgust,0
hala,disgust,0
aura,disgust,0
aurora,disgust,0
himaye,disgust,0
uğurlu,disgust,0
sade,disgust,0
kemer sıkma,disgust,0
otantik,disgust,0
kimlik doğrulamak,disgust,0
kimlik doğrulama,disgust,0
özgünlük,disgust,0
yazar,disgust,0
yetkili,disgust,0
yetki,disgust,0
yetki,disgust,0
yetki vermek,disgust,0
yetkili,disgust,0
yazarlık,disgust,0
Oto,disgust,0
otobiyografi,disgust,0
otokratik,disgust,0
imza,disgust,0
otomatik,disgust,0
otomobil,disgust,0
özerklik,disgust,0
otopsi,disgust,1
sonbahar mevsimi,disgust,0
ek,disgust,0
yaramak,disgust,0
çığ,disgust,0
hırs,disgust,1
avatar,disgust,0
intikamcı,disgust,0
Bulvar,disgust,0
ortalama,disgust,0
ortalama,disgust,0
hoşlanmamak,disgust,1
isteksizlik,disgust,1
önlemek,disgust,0
kuşhane,disgust,0
havacılık,disgust,0
havacı,disgust,0
hırslı,disgust,0
avokado,disgust,0
kaçınmak,disgust,0
kaçınma,disgust,0
kaçınmak,disgust,0
beklemek,disgust,0
uyanmak,disgust,0
uyandırmak,disgust,0
ödül,disgust,0
huşu,disgust,0
berbat,disgust,1
beceriksizlik,disgust,1
tente,disgust,0
ters,disgust,0
eksenel,disgust,0
aksiyom,disgust,0
aksiyomatik,disgust,0
eksen,disgust,0
aks,disgust,0
ay,disgust,0
evet,disgust,0
azimut,disgust,0
gök mavisi,disgust,0
gevezelik,disgust,0
gevezelik,disgust,0
babun,disgust,1
bebek,disgust,0
çocuk bakıcısı,disgust,0
bakalorya,disgust,0
bakara,disgust,0
Lisans,disgust,0
geri,disgust,0
omurga,disgust,0
destekçi,disgust,0
ters tepme,disgust,0
tavla,disgust,0
arka fon,disgust,0
kazıcı,disgust,0
sırt çantalı gezgin,disgust,0
geri adım atmak,disgust,0
geriye,disgust,0
geriye doğru,disgust,1
durgun su,disgust,0
bakteri,disgust,1
bakteri,disgust,1
kötü,disgust,1
rozet,disgust,0
porsuk,disgust,0
kötü,disgust,0
kötülük,disgust,1
bölme,disgust,0
sırt çantası,disgust,0
bagaj,disgust,0
bol,disgust,0
gayda,disgust,0
kefalet,disgust,0
icra memuru,disgust,0
yem,disgust,0
pişirmek,disgust,0
fırın,disgust,0
pişirme,disgust,0
bal,disgust,0
denge,disgust,0
dengeli,disgust,0
balkon,disgust,0
kel,disgust,0
balya,disgust,0
engel,disgust,0
top,disgust,0
türkü,disgust,0
balast,disgust,0
bale,disgust,0
balon,disgust,0
oy pusulası,disgust,0
balo salonu,disgust,0
balsam,disgust,0
ılık,disgust,0
balsam,disgust,0
balzamik,disgust,0
yasaklamak,disgust,0
muz,disgust,0
bant,disgust,0
bandaj,disgust,0
haydut,disgust,0
çoğunluğa,disgust,0
yıkım,disgust,1
patlama,disgust,1
vurucu,disgust,0
sürgün etmek,disgust,1
sürgün,disgust,0
sürgün,disgust,1
banjo,disgust,0
banka,disgust,0
bankacı,disgust,0
iflas etti,disgust,0
iflas,disgust,1
afiş,disgust,0
ziyafet,disgust,0
ölüm perisi,disgust,1
şaka,disgust,0
vaftiz,disgust,0
vaftiz,disgust,0
çubuk,disgust,0
diken,disgust,0
barbar,disgust,0
barbarca,disgust,1
barbarlık,disgust,0
Barbekü,disgust,0
dikenli,disgust,0
ozan,disgust,0
eyersiz,disgust,0
yalınayak,disgust,0
zar zor,disgust,0
kusmuk,disgust,1
pazarlık etmek,disgust,0
mavna,disgust,0
bariton,disgust,0
bağırmak,disgust,0
ahır,disgust,0
barney,disgust,0
barometre,disgust,0
baron,disgust,0
barok,disgust,0
kışla,disgust,0
yasaklı,disgust,0
varil,disgust,0
kısır,disgust,0
barikat,disgust,0
bariyer,disgust,0
dışında,disgust,0
avukat,disgust,0
el arabası,disgust,1
barmen,disgust,0
takas,disgust,0
temel,disgust,0
beyzbol,disgust,0
süpürgelik,disgust,0
temelsiz,disgust,0
bodrum,disgust,0
bazilika,disgust,0
havza,disgust,0
temel,disgust,0
güneşlenmek,disgust,0
sepet,disgust,0
Basketbol,disgust,0
bas,disgust,0
basso,disgust,0
fagot,disgust,0
piç,disgust,1
kale,disgust,0
yarasa,disgust,0
grup,disgust,0
yığınlama,disgust,0
batmak,disgust,0
banyo,disgust,0
yıkanmak,disgust,0
banyo,disgust,0
batimetri,disgust,0
baton,disgust,0
tabur,disgust,0
meyilli,disgust,0
hırpalanmış,disgust,0
pil,disgust,0
savaş,disgust,0
savaştı,disgust,0
savaş alanı,disgust,0
müstehcen,disgust,0
Defne,disgust,0
süngü,disgust,0
bayou,disgust,0
Çarşı,disgust,0
plaj,disgust,0
işaret,disgust,0
boncuk,disgust,0
boncuk,disgust,0
boncuklar,disgust,0
beagle,disgust,0
gaga,disgust,0
beher,disgust,0
ışın,disgust,0
ışık saçan,disgust,0
ayı,disgust,0
sakal,disgust,0
sakallı,disgust,0
taşıyıcı,disgust,0
rulman,disgust,0
rulmanlar,disgust,0
düşüş eğilimi,disgust,0
canavar,disgust,0
canavarca,disgust,1
vurmak,disgust,0
dayak,disgust,0
güzel,disgust,0
güzelleştirme,disgust,0
güzel,disgust,0
güzelleştirmek,disgust,0
güzellik,disgust,0
beck,disgust,0
çağırmak,disgust,0
yatak,disgust,0
yatak takımı,disgust,0
ana kaya,disgust,0
yatak odası,disgust,0
yatma zamanı,disgust,0
bal arısı,disgust,0
biftek,disgust,0
arı kovanı,disgust,0
bira,disgust,0
balmumu,disgust,0
böcek,disgust,0
başına gelmek,disgust,0
yakışır,disgust,0
arkadaş olmak,disgust,0
dilenmek,disgust,0
dilenci,disgust,0
dilenme,disgust,0
başlamak,disgust,0
acemi,disgust,0
başlangıç,disgust,0
başladı,disgust,0
davranış,disgust,0
dev,disgust,0
rica,disgust,0
seyretmek,disgust,0
bakmak,disgust,0
seyirci,disgust,0
gecikmiş,disgust,0
geciktirmek,disgust,0
inanç,disgust,0
inanılan,disgust,0
inanan,disgust,0
inanmak,disgust,0
küçümsemek,disgust,1
zil,disgust,0
kavgacı,disgust,0
feryat,disgust,0
körük,disgust,0
karın,disgust,0
eşyalar,disgust,0
kemer,disgust,0
şaşkın,disgust,0
Bank,disgust,0
Bükmek,disgust,0
bükücü,disgust,0
bükme,disgust,0
altında,disgust,0
hayırsever,disgust,0
yararlı,disgust,0
yararlanıcı,disgust,0
fayda,disgust,0
iyilik,disgust,0
iyi huylu,disgust,0
kıvrılmış,disgust,0
benzen,disgust,0
vasiyet etmek,disgust,0
vasiyet etmek,disgust,0
yaslı,disgust,0
kayıp,disgust,0
yoksun,disgust,0
bergamot,disgust,0
Berlin,disgust,0
çılgın,disgust,0
rıhtım,disgust,0
yalvarmak,disgust,0
kuşatmak,disgust,0
hayvani,disgust,1
ihsan etmek,disgust,0
bahis,disgust,0
ihanet etmek,disgust,1
ihanet,disgust,1
nişanlı,disgust,0
iyileştirme,disgust,0
bahis,disgust,0
betty,disgust,0
eğim,disgust,0
içecek,disgust,0
kuş sürüsü,disgust,0
dikkat,disgust,0
şaşkın,disgust,0
şaşkınlık,disgust,0
ön yargı,disgust,0
önyargılı,disgust,0
önlük,disgust,0
İncil'e ait,disgust,0
kaynakça,disgust,0
çekişme,disgust,1
iki renkli,disgust,0
bisiklet,disgust,0
teklif etmek,disgust,0
teklif veren,disgust,0
teklif vermek,disgust,0
bienal,disgust,0
bira,disgust,0
çatallanma,disgust,0
büyük,disgust,0
bağnaz,disgust,1
bağnaz,disgust,1
bisiklet,disgust,0
iki taraflı,disgust,0
iki katmanlı,disgust,0
safra,disgust,1
sintine,disgust,0
iki dilli,disgust,0
fatura,disgust,0
kütük,disgust,0
bilardo,disgust,0
milyar,disgust,0
billy,disgust,0
iki ayda bir,disgust,0
çöp Kutusu,disgust,0
ikili,disgust,0
bağlamak,disgust,0
bağlayıcı,disgust,0
bağlayıcı,disgust,0
bing,disgust,0
dürbün,disgust,0
dürbün,disgust,0
iki terimli,disgust,0
biyogenez,disgust,0
biyografi yazarı,disgust,0
biyografi,disgust,0
Biyoloji,disgust,0
biyopsi,disgust,0
biyosfer,disgust,0
ikili,disgust,0
huş ağacı,disgust,1
kuş,disgust,0
doğum,disgust,0
doğum günü,disgust,0
doğum yeri,disgust,0
doğuştan gelen hak,disgust,0
bis,disgust,0
piskopos,disgust,0
bizon,disgust,0
biraz,disgust,0
orospu,disgust,1
ısırmak,disgust,0
acı bir şekilde,disgust,1
acılık,disgust,1
zift,disgust,0
iki haftada bir,disgust,0
tuhaf,disgust,0
böğürtlen,disgust,0
kara tahta,disgust,0
blackjack,disgust,0
şantaj,disgust,0
siyahlık,disgust,0
demirci,disgust,0
mesane,disgust,0
bıçak ağzı,disgust,0
suçlamak,disgust,1
suçsuz,disgust,0
mülayim,disgust,0
boşluk,disgust,0
battaniye,disgust,0
küfürlü,disgust,1
küfür,disgust,0
üfleme,disgust,0
bariz,disgust,1
gevezelik,disgust,0
alev,disgust,0
yanan,disgust,0
çamaşır suyu,disgust,0
kasvetli,disgust,0
kanama,disgust,1
leke,disgust,1
karışım,disgust,0
karıştırma,disgust,0
korusun,disgust,0
mübarek,disgust,0
nimet,disgust,0
nimetler,disgust,0
yanık,disgust,1
yanık,disgust,1
kör,disgust,0
körü körüne,disgust,0
gözü bağlı,disgust,0
körü körüne,disgust,0
körlük,disgust,0
Göz kırpmak,disgust,0
mutluluk,disgust,0
mutlu,disgust,0
kabarcık,disgust,1
yıldırım,disgust,0
kar fırtınası,disgust,0
şişkin,disgust,1
damla,disgust,1
engellemek,disgust,0
abluka,disgust,0
sarışın,disgust,0
kan,disgust,0
tazı,disgust,0
kansız,disgust,0
kan dökmek,disgust,1
kana susamış,disgust,1
kanlı,disgust,1
Çiçek açmak,disgust,0
çiçeği,disgust,0
kirletmek,disgust,0
bluz,disgust,0
üfleyici,disgust,0
üfleme,disgust,0
şişmiş,disgust,0
üflemek,disgust,0
mavi,disgust,0
maviler,disgust,0
blöf,disgust,0
mavimsi,disgust,0
Hata,disgust,1
Künt,disgust,0
bulanıklık,disgust,0
bulanık,disgust,0
kızarmak,disgust,0
kızarma,disgust,0
boa,disgust,0
domuz,disgust,0
yazı tahtası,disgust,0
yatılı,disgust,0
biniş,disgust,0
panolar,disgust,0
övünme,disgust,0
övünme,disgust,0
bot,disgust,0
tekne gezintisi,disgust,0
bobin,disgust,0
işaret,disgust,0
korse,disgust,0
bedensel,disgust,0
gövde,disgust,0
koruma,disgust,0
bataklık,disgust,0
sahte,disgust,1
kaynama,disgust,1
Kazan,disgust,0
Basmakalıp,disgust,0
kaynamak,disgust,0
gürültülü,disgust,0
gözü pek,disgust,0
cesaret,disgust,0
destek,disgust,0
cıvata,disgust,0
bolus,disgust,0
bomba,disgust,0
bombardıman,disgust,0
bombardıman,disgust,0
bombalanmış,disgust,1
bombardıman uçağı,disgust,0
bonanza,disgust,0
bağlamak,disgust,0
esaret,disgust,0
tahviller,disgust,0
kemik,disgust,0
gaf,disgust,0
kemikler,disgust,0
şenlik ateşi,disgust,0
kemik,disgust,0
kaput,disgust,0
bonus,disgust,0
kemikli,disgust,0
yuh,disgust,0
meme,disgust,0
bubi,disgust,0
kitap,disgust,0
kitaplık,disgust,0
rezervasyon,disgust,0
kitap kurdu,disgust,0
muhasebeci,disgust,0
muhasebe,disgust,0
kitapçık,disgust,0
kitabın,disgust,0
kitapçı,disgust,0
kitapçı,disgust,0
kitapçı,disgust,0
kitap kurdu,disgust,0
bumerang,disgust,0
patlayan,disgust,0
nimet,disgust,0
artırmak,disgust,0
yükseltici,disgust,0
bot,disgust,0
çardak,disgust,0
bot ayakkabı,disgust,0
ganimet,disgust,0
içki,disgust,0
sınır,disgust,0
sınır,disgust,0
delik,disgust,0
boreal,disgust,0
Can sıkıntısı,disgust,0
delici,disgust,0
sıkıcı,disgust,0
ilçe,disgust,0
ödünç almak,disgust,0
borçlu,disgust,0
kucak,disgust,0
Müdür,disgust,0
boston,disgust,0
botanik,disgust,0
botanikçi,disgust,0
botanik,disgust,0
zahmet,disgust,0
rahatsız,disgust,0
şişe,disgust,0
alt,disgust,0
dipsiz,disgust,0
aşınmış kaya parçası,disgust,0
