Korean Word,Emotion,Condition
초과 적재,anticipation,0
위에 놓인,anticipation,0
초과 지불,anticipation,0
고가 도로,anticipation,0
지우다,anticipation,0
압도적,anticipation,0
비싼,anticipation,0
우세하다,anticipation,0
무효화하다,anticipation,0
감독,anticipation,0
그림자를 드리우다,anticipation,0
감시,anticipation,0
과장하다,anticipation,0
공급 과다,anticipation,0
명백한,anticipation,0
추월,anticipation,0
추월,anticipation,0
타도,anticipation,1
서장,anticipation,1
전복,anticipation,0
압도하다,anticipation,0
압도된,anticipation,0
압도적,anticipation,0
지나치게,anticipation,0
빚지다,anticipation,0
빚진,anticipation,1
소유자,anticipation,0
소유권,anticipation,0
황소,anticipation,0
산화,anticipation,0
산소,anticipation,0
모순,anticipation,0
굴,anticipation,0
속도,anticipation,0
태평양,anticipation,0
진정시키다,anticipation,0
팩,anticipation,0
패키지,anticipation,0
포장 기계,anticipation,0
패킷,anticipation,0
계약,anticipation,0
인주,anticipation,0
심,anticipation,0
외륜,anticipation,1
작은 목장,anticipation,0
아일랜드 사람,anticipation,0
맹꽁이 자물쇠,anticipation,0
패더,anticipation,0
이교도,anticipation,0
무종교,anticipation,0
페이지,anticipation,0
행렬,anticipation,0
쪽수 매기기,anticipation,0
탑,anticipation,0
양동이,anticipation,0
통증,anticipation,0
고통받는,anticipation,0
괴로운,anticipation,0
고통스럽게,anticipation,0
무통,anticipation,0
고생,anticipation,0
애씀,anticipation,0
페인트,anticipation,0
그린,anticipation,0
화가,anticipation,0
페인트 등,anticipation,0
쌍,anticipation,0
잠옷,anticipation,0
단짝,anticipation,0
궁전,anticipation,0
맛있는,anticipation,0
구개,anticipation,0
고생물학,anticipation,0
팔레트,anticipation,0
물리다,anticipation,0
보장,anticipation,0
짚자리,anticipation,0
완화제,anticipation,0
손바닥,anticipation,0
성지 순례자,anticipation,0
만져서 알 수 있는,anticipation,0
바람,anticipation,0
보잘것,anticipation,0
하고 싶은 대로 하게 하다,anticipation,0
팸플릿,anticipation,0
팬,anticipation,0
만병 통치약,anticipation,0
깃털 장식,anticipation,0
팬케이크,anticipation,0
전 세계적인 유행병,anticipation,0
패널,anticipation,0
격통,anticipation,0
공황,anticipation,0
파니에,anticipation,0
파노라마,anticipation,0
파노라마의,anticipation,0
바지,anticipation,0
판테온,anticipation,0
표범,anticipation,0
팬티,anticipation,0
무언극,anticipation,0
식료품 저장실,anticipation,0
바지,anticipation,0
어린애 속임수,anticipation,0
교황권,anticipation,0
교황,anticipation,0
종이,anticipation,0
파프리카,anticipation,0
파피루스,anticipation,0
평가,anticipation,0
우화,anticipation,0
포물선,anticipation,0
비유담 같은,anticipation,0
낙하산,anticipation,0
퍼레이드,anticipation,1
어형 변화표,anticipation,0
역설,anticipation,0
역설적인,anticipation,0
파라핀,anticipation,0
모범,anticipation,1
절,anticipation,0
시차,anticipation,0
평행한,anticipation,0
병행,anticipation,0
마비,anticipation,1
최고의,anticipation,0
편집병,anticipation,0
난간,anticipation,0
장구,anticipation,0
의역,anticipation,0
기생물,anticipation,0
파라솔,anticipation,0
소포,anticipation,0
소포,anticipation,0
양피지,anticipation,0
뭐라고요,anticipation,0
깎아 다듬다,anticipation,1
실질,anticipation,0
부모의,anticipation,0
혈통,anticipation,0
부모의,anticipation,0
괄호,anticipation,0
괄호 안의,anticipation,0
정수리,anticipation,0
껍질 벗기기,anticipation,0
교구,anticipation,0
동등,anticipation,0
공원,anticipation,0
말투,anticipation,0
의회,anticipation,0
국회의원,anticipation,0
객실,anticipation,0
맹세,anticipation,1
쪽매 세공,anticipation,0
앵무새,anticipation,0
패리,anticipation,0
분석하다,anticipation,0
지극히 검소한,anticipation,0
인색,anticipation,0
파슬리,anticipation,0
교구 목사,anticipation,0
부분,anticipation,0
함께 하다,anticipation,0
편파,anticipation,0
부분적으로,anticipation,0
참가하다,anticipation,0
참여,anticipation,0
입자,anticipation,0
상세,anticipation,0
상세,anticipation,0
이별,anticipation,0
도당,anticipation,0
가담,anticipation,0
분할,anticipation,0
부분적으로,anticipation,0
파트너,anticipation,0
협력 관계,anticipation,0
부속,anticipation,0
파티,anticipation,0
우선권,anticipation,0
통과하다,anticipation,0
상당한,anticipation,0
통로,anticipation,0
복도,anticipation,0
패스,anticipation,0
승객,anticipation,1
파심,anticipation,0
통과,anticipation,0
열정,anticipation,1
열렬한,anticipation,1
수동적인,anticipation,0
수동성,anticipation,0
여권,anticipation,0
과거,anticipation,0
반죽,anticipation,0
파스텔,anticipation,0
오락,anticipation,0
목사,anticipation,0
패스트리,anticipation,0
목장,anticipation,0
풀 같은,anticipation,0
가볍게 두드리기,anticipation,0
반점,anticipation,0
덧붙여 대는 세공,anticipation,0
머리,anticipation,0
슬개골,anticipation,0
특허,anticipation,0
부계,anticipation,0
친자,anticipation,0
길,anticipation,0
불쌍한,anticipation,0
병리학,anticipation,0
파토스,anticipation,0
좁은 길,anticipation,0
인내심,anticipation,1
인내심 있는,anticipation,1
안마당,anticipation,0
가장,anticipation,0
가부장적,anticipation,0
세습 재산,anticipation,0
애국자,anticipation,0
애국심,anticipation,0
애국심,anticipation,0
순찰,anticipation,0
후원자,anticipation,0
후원,anticipation,0
장사하다,anticipation,0
애용,anticipation,0
은어,anticipation,0
무늬,anticipation,0
소수,anticipation,0
극빈자,anticipation,0
정지시키다,anticipation,0
포장길,anticipation,0
포장,anticipation,0
누각,anticipation,0
포장,anticipation,0
앞발,anticipation,0
폰,anticipation,0
팍스,anticipation,0
지불,anticipation,1
복수,anticipation,0
지불인,anticipation,0
지불,anticipation,0
완두콩,anticipation,0
평화,anticipation,1
평화로운,anticipation,0
평화로운,anticipation,1
공작,anticipation,0
정점,anticipation,0
뾰족한,anticipation,0
진주,anticipation,0
농부,anticipation,0
이탄,anticipation,0
마노,anticipation,0
펙,anticipation,0
이상한,anticipation,0
특색,anticipation,0
특질,anticipation,0
특히,anticipation,0
금전적인,anticipation,0
페달,anticipation,0
현학적,anticipation,0
조금씩 잘라 팔다,anticipation,0
받침대,anticipation,0
보행자,anticipation,0
소아과,anticipation,0
유래,anticipation,0
보수계,anticipation,0
껍질,anticipation,0
출현,anticipation,0
또래,anticipation,0
피어링,anticipation,0
비길 데 없는,anticipation,0
못,anticipation,0
못,anticipation,0
원양의,anticipation,0
작은 공,anticipation,0
펜,anticipation,0
형벌,anticipation,0
패널티,anticipation,0
참회,anticipation,0
경향,anticipation,0
연필,anticipation,0
펜던트,anticipation,0
계속,anticipation,0
펜던트,anticipation,0
보류 중,anticipation,0
흔들리는 추,anticipation,0
관통하다,anticipation,0
관통,anticipation,0
침투,anticipation,0
반도,anticipation,0
교도소,anticipation,0
페넌트,anticipation,0
무일푼,anticipation,0
페니,anticipation,0
연금,anticipation,0
연금 수령자,anticipation,0
잠겨있는,anticipation,0
오각형,anticipation,0
옥상 창고,anticipation,0
끝에서 두 번째,anticipation,0
사람들,anticipation,0
사람이 많은,anticipation,0
후추,anticipation,0
소화제,anticipation,0
인식하다,anticipation,0
백분율,anticipation,0
감지할 수 있는,anticipation,0
지각,anticipation,0
지각하는,anticipation,0
퍼치,anticipation,0
우연히,anticipation,0
여과,anticipation,0
충격,anticipation,0
파멸,anticipation,0
단호한,anticipation,0
다년생,anticipation,0
완벽한,anticipation,1
완전,anticipation,1
천공,anticipation,0
구멍 뚫기,anticipation,0
억지로,anticipation,0
공연하다,anticipation,0
성능,anticipation,0
수행자,anticipation,0
향수,anticipation,0
향긋한,anticipation,0
아름다운 요정,anticipation,0
감람석,anticipation,0
위험,anticipation,1
위험한,anticipation,1
둘레,anticipation,0
기간,anticipation,0
주기적,anticipation,0
정기 간행물,anticipation,0
주기적으로,anticipation,0
주기성,anticipation,0
주위,anticipation,0
몹시 괴롭히다,anticipation,0
부패하기 쉬운,anticipation,0
죽었다,anticipation,0
죽는,anticipation,0
위증,anticipation,0
여과기,anticipation,0
영구,anticipation,0
투과성,anticipation,0
스며들다,anticipation,0
침투,anticipation,0
허용,anticipation,0
허가,anticipation,0
관대한,anticipation,0
허용하다,anticipation,0
허용,anticipation,0
허락하다,anticipation,0
순열,anticipation,0
유해한,anticipation,0
수직,anticipation,0
범하다,anticipation,0
가해자,anticipation,0
빈번한,anticipation,0
영원히,anticipation,0
영속시키다,anticipation,1
영구화,anticipation,0
영속,anticipation,1
황당한가요,anticipation,0
당혹스러운,anticipation,0
당황,anticipation,0
박해하다,anticipation,0
박해,anticipation,0
인내,anticipation,0
인내하다,anticipation,0
지속하다,anticipation,0
고집,anticipation,0
지속성 있는,anticipation,0
지속,anticipation,0
사람,anticipation,0
개성있는,anticipation,0
인물,anticipation,0
개인의,anticipation,0
의인,anticipation,0
인원,anticipation,0
명,anticipation,0
관점,anticipation,0
발한,anticipation,0
설득하다,anticipation,0
설득,anticipation,0
동기,anticipation,0
건방진,anticipation,0
적절한,anticipation,0
섭동,anticipation,0
백일해,anticipation,0
숙독,anticipation,0
정독,anticipation,0
스며드는,anticipation,0
변태,anticipation,0
곡해,anticipation,0
변태,anticipation,0
이상의,anticipation,0
염세주의,anticipation,0
비관론자,anticipation,0
해충,anticipation,0
역병,anticipation,0
애완 동물,anticipation,0
청원,anticipation,0
청원인,anticipation,0
가솔린,anticipation,0
석유,anticipation,0
쓰다듬다,anticipation,0
자그마한,anticipation,0
좌석,anticipation,0
땜납,anticipation,0
지골,anticipation,0
환상,anticipation,0
제약,anticipation,0
제약사,anticipation,0
약리학,anticipation,0
약국,anticipation,0
단계,anticipation,0
현상,anticipation,0
박애주의적인,anticipation,0
자선가,anticipation,0
박애,anticipation,0
철학자,anticipation,0
철학적,anticipation,0
철학적,anticipation,0
철학,anticipation,0
담,anticipation,0
불사조,anticipation,0
핸드폰,anticipation,0
발음,anticipation,0
음성학,anticipation,0
파닉스,anticipation,0
축음기,anticipation,0
음운론,anticipation,0
위조품,anticipation,0
인광 물질,anticipation,0
인,anticipation,0
사진,anticipation,0
포토 제닉,anticipation,0
사진,anticipation,0
사진 작가,anticipation,0
사진술,anticipation,0
측광,anticipation,0
구절,anticipation,0
어법,anticipation,0
계통발생,anticipation,0
물리적 인,anticipation,0
내과 의사,anticipation,0
물리학 자,anticipation,0
물리학,anticipation,0
생리학,anticipation,0
체,anticipation,0
피아니스트,anticipation,0
피아노,anticipation,0
광장,anticipation,0
피콜로,anticipation,0
선택하다,anticipation,0
고른,anticipation,0
피켓,anticipation,1
피켓팅,anticipation,0
간물,anticipation,0
찾다,anticipation,0
피크닉,anticipation,1
화보,anticipation,0
그림,anticipation,0
그림 같은,anticipation,0
파이,anticipation,0
조금씩,anticipation,0
얼룩덜룩 한,anticipation,0
교각,anticipation,0
내뚫다,anticipation,0
경건,anticipation,0
돼지,anticipation,0
비둘기,anticipation,0
그림 물감,anticipation,0
단창,anticipation,0
말뚝,anticipation,0
말뚝,anticipation,0
순례자,anticipation,0
순례 여행,anticipation,0
알약,anticipation,0
약탈,anticipation,0
기둥,anticipation,0
베개,anticipation,0
베갯잇,anticipation,0
조종사,anticipation,0
뚜쟁이,anticipation,0
여드름,anticipation,0
핀,anticipation,0
꼬집다,anticipation,0
꼬집음,anticipation,0
소나무,anticipation,0
파인애플,anticipation,0
핑,anticipation,0
핀 홀,anticipation,0
날개,anticipation,0
분홍색,anticipation,0
작은 첨탑,anticipation,0
개척자,anticipation,0
경건한,anticipation,0
씨,anticipation,0
파이프,anticipation,0
파이프,anticipation,0
관로,anticipation,0
피리 부는 사람,anticipation,0
피펫,anticipation,0
돋우다,anticipation,0
불법 복제,anticipation,0
해적,anticipation,0
피시나,anticipation,0
권총,anticipation,0
피스톤,anticipation,0
피트,anticipation,0
정점,anticipation,0
피처,anticipation,0
함정,anticipation,0
목수,anticipation,0
속이 있는,anticipation,0
움푹 들어간,anticipation,0
연민,anticipation,0
피벗,anticipation,0
픽스,anticipation,0
방,anticipation,0
장소,anticipation,0
위약,anticipation,0
온화한,anticipation,0
플래킷,anticipation,0
표절,anticipation,0
역병,anticipation,0
격자 무늬,anticipation,0
솔직한,anticipation,0
원고,anticipation,0
슬픈 듯한,anticipation,0
계획,anticipation,1
비행기,anticipation,0
행성,anticipation,0
별자리 투영기,anticipation,0
행성,anticipation,0
널빤지,anticipation,0
계획된,anticipation,0
계획,anticipation,1
공장,anticipation,0
농원,anticipation,0
파종기,anticipation,0
심기,anticipation,0
혈장,anticipation,0
벽토,anticipation,0
플라스틱,anticipation,0
가소성,anticipation,0
작은 지면,anticipation,0
그릇,anticipation,0
고원,anticipation,0
도금,anticipation,0
플랫폼,anticipation,0
도금,anticipation,0
소대,anticipation,0
플래터,anticipation,0
그럴듯함,anticipation,0
플레이,anticipation,0
플라야,anticipation,0
플레이어,anticipation,0
장난이 심하다,anticipation,0
운동장,anticipation,1
극장,anticipation,0
놀이 친구,anticipation,0
극작가,anticipation,0
큰 광장,anticipation,0
항변,anticipation,1
즐거운,anticipation,1
기쁜,anticipation,0
즐거운,anticipation,0
주름,anticipation,0
주름진,anticipation,0
약속,anticipation,0
서약,anticipation,0
완전한,anticipation,0
풍부한,anticipation,0
풍부한,anticipation,0
충분한,anticipation,0
과다,anticipation,0
총,anticipation,0
휘기 쉬운,anticipation,0
습곡,anticipation,0
펜치,anticipation,0
상태,anticipation,1
