anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,French Word
0,0,0,0,0,0,0,0,0,0,dualité
0,0,0,0,0,0,0,0,0,0,doubler
0,0,0,1,0,1,0,0,0,1,douteux
0,0,0,0,0,0,0,0,0,0,esquiver
0,0,0,0,0,0,0,0,0,0,canal
0,0,0,0,0,0,0,0,0,0,ductile
0,0,0,0,0,0,0,0,0,0,nippes
0,0,0,0,0,0,0,0,0,0,exigible
1,1,0,1,0,0,0,0,0,0,duel
0,0,0,0,0,0,0,0,0,0,droits
0,0,0,0,0,0,1,0,0,0,duo
0,0,0,0,0,0,0,0,0,0,pirogue
0,0,0,0,0,0,1,0,0,0,Duc
0,0,0,0,0,1,0,1,0,0,terne
0,0,0,0,0,1,0,0,0,0,stupide
0,0,0,0,0,1,0,0,0,0,factice
0,0,0,0,0,0,0,0,0,0,décharger
1,0,0,0,0,1,0,1,0,0,décharges
0,0,0,0,0,1,0,0,0,0,pas
0,0,0,0,0,0,0,0,0,0,dune
0,0,1,0,0,0,0,0,0,0,bouse
0,0,0,1,0,1,0,0,0,0,donjon
0,0,0,0,0,0,0,0,0,0,duo
1,0,0,0,0,1,0,0,0,0,dupe
0,0,0,0,0,0,0,0,0,0,duplex
0,0,0,0,0,0,0,0,0,0,dupliquer
0,0,0,0,0,0,0,0,0,0,reproduction
1,0,0,0,0,1,0,0,0,0,duplicité
0,0,0,0,0,0,1,0,0,1,durabilité
0,0,0,0,0,0,1,0,0,1,durable
0,0,0,0,0,0,0,0,0,0,durée
1,0,1,1,0,1,0,1,0,0,contrainte
0,0,0,0,0,0,0,0,0,0,crépuscule
0,0,0,0,0,0,0,0,0,0,sombre
0,0,0,0,0,1,0,0,0,0,poussière
0,0,0,0,0,0,0,0,0,0,plumeau
0,0,0,0,0,0,0,0,0,0,poussiéreux
0,1,0,0,0,0,1,0,0,1,respectueux
0,0,0,0,0,0,0,0,0,0,nain
0,0,0,1,0,1,0,1,0,0,éclipsé
0,0,0,0,0,0,0,0,0,0,habiter
0,0,0,0,0,0,0,0,0,0,habitant
0,0,0,0,0,0,0,0,0,0,logement
0,0,0,0,0,0,0,0,0,0,colorant
1,0,1,1,0,1,0,1,0,0,mourant
0,0,0,0,0,0,0,0,0,0,digue
0,0,0,0,0,0,0,0,1,0,dynamique
0,0,0,0,0,0,0,0,0,0,dynamique
0,0,0,0,0,0,0,0,0,0,dynamique
0,0,0,0,0,0,0,0,0,0,dynamiter
0,0,0,0,0,0,0,0,0,0,dynastie
0,0,1,0,0,1,0,1,0,0,dysenterie
0,0,0,0,0,0,0,0,0,0,dyspepsie
0,1,0,0,1,0,1,0,1,1,impatient
0,1,0,0,1,0,1,0,0,1,ardeur
0,0,0,0,0,0,0,0,0,1,Aigle
0,0,0,0,0,0,0,0,0,0,oreille
0,0,0,0,0,0,1,0,0,0,comte
0,0,0,0,0,0,0,0,0,0,plus tôt
0,0,0,0,0,0,0,0,0,0,tôt
0,0,0,0,0,0,1,0,0,0,gagner
0,0,0,0,0,0,1,0,0,0,sérieux
0,0,0,0,0,0,1,0,0,0,sérieusement
0,0,0,0,0,0,1,0,0,0,sérieux
0,0,0,0,0,0,0,0,0,0,gains
0,0,0,0,0,0,0,0,0,0,boucle d'oreille
0,0,0,0,0,0,0,0,0,0,à portée de voix
0,0,0,0,0,0,0,0,0,0,la terre
0,0,0,0,0,0,0,0,0,0,faïence
0,0,0,0,0,0,0,0,0,0,terrestre
1,0,0,1,0,1,0,1,1,0,tremblement de terre
0,0,0,0,0,0,0,0,0,0,terreux
0,0,0,0,0,0,1,0,0,0,faciliter
0,0,0,0,0,0,0,0,0,0,chevalet
0,0,0,0,0,0,1,0,0,0,servitude
0,0,0,0,0,0,0,0,0,0,facilement
0,0,0,0,0,0,0,0,0,0,facile
0,0,0,0,0,0,1,0,0,0,facile à vivre
0,0,0,0,0,0,1,0,0,0,manger
0,0,0,0,0,0,0,0,0,0,en mangeant
0,0,0,0,0,1,0,0,0,0,écoute clandestine
0,0,0,0,0,0,0,0,0,0,reflux
0,0,0,0,0,0,0,0,0,0,ébène
0,0,0,0,0,0,0,0,0,0,excentrique
0,0,0,0,0,0,0,0,0,0,excentricité
0,0,0,0,0,0,0,0,0,0,ecclésiastique
0,0,0,0,0,0,0,0,0,0,écho
0,0,0,0,0,0,0,0,0,0,éclectique
0,0,0,0,0,0,0,0,0,0,éclipse
0,0,0,0,0,0,0,0,0,0,écliptique
0,0,0,0,0,0,0,0,0,0,économique
0,0,0,0,0,0,0,0,0,0,économie
0,0,0,0,0,0,0,0,0,1,économie
0,1,0,0,1,0,1,0,0,0,extase
0,1,0,0,1,0,1,0,1,0,en extase
0,0,0,0,0,0,0,0,0,0,œcuménique
0,0,0,0,0,0,0,0,0,0,tourbillon
0,0,0,0,0,0,0,0,0,0,bord
0,0,0,0,0,0,0,0,0,0,bordure
0,0,0,0,0,0,0,0,0,0,comestible
0,0,0,1,0,1,0,0,0,0,décret
0,1,0,0,1,0,1,0,0,1,édification
0,0,0,0,0,0,0,0,0,0,édifice
0,0,0,0,0,0,0,0,0,0,Éditer
0,1,0,0,0,0,0,0,0,0,édition
0,0,0,0,0,0,0,0,0,0,éditeur
0,0,0,0,0,0,0,0,0,0,éditorial
0,0,0,0,0,0,1,0,0,0,éduquer
0,0,0,0,0,0,1,0,0,0,éduqué
0,0,0,0,0,0,0,0,0,0,éducation
0,0,0,0,0,0,1,0,0,1,éducatif
0,0,0,1,0,0,0,0,0,0,anguille
0,0,0,0,0,0,0,0,0,0,effet
0,0,0,0,0,0,1,0,0,1,efficace
0,0,0,0,0,0,0,0,0,0,effets
0,0,0,0,0,0,0,0,0,0,efficace
0,0,0,0,0,0,0,0,0,0,effectivement
0,0,0,0,0,0,0,0,0,0,effectuer
0,0,0,0,0,1,0,0,0,0,efféminé
0,0,0,0,0,0,0,0,0,0,efficace
0,0,0,0,0,0,1,0,0,0,efficacité
0,0,0,0,0,0,1,0,0,0,Efficacité
0,1,0,0,0,0,1,0,0,1,efficace
1,0,0,0,0,0,0,0,0,0,effigie
0,0,0,0,0,0,1,0,0,0,effort
0,0,0,0,0,0,0,0,0,0,effusion
0,0,0,0,0,0,0,0,0,0,Oeuf
0,0,0,0,0,0,0,0,0,0,ego
0,0,1,0,0,1,0,0,0,0,égoïste
1,0,1,0,0,1,0,0,0,0,odieux
0,0,0,0,0,0,0,0,0,0,sortie
0,0,0,0,0,0,0,0,0,0,huitième
0,0,0,0,0,0,0,0,0,0,quatre-vingt
0,0,0,0,0,0,0,0,0,0,éjaculer
0,1,0,0,1,0,1,0,1,1,éjaculation
0,0,0,0,0,1,0,0,0,0,éjecter
0,0,0,0,0,1,0,0,0,0,éjection
0,0,0,0,0,0,0,0,0,0,élaborer
0,0,0,0,0,0,1,0,0,0,élaboration
0,0,0,0,0,0,0,0,0,0,élan
0,0,0,0,0,0,0,0,0,0,s'écouler
0,0,0,0,0,0,0,0,0,0,écoulé
0,0,0,0,0,0,0,0,0,0,élastique
0,0,0,0,0,0,0,0,0,0,élasticité
0,0,0,0,1,0,1,0,0,0,ravi
1,0,0,0,0,0,0,0,0,0,coude
0,0,0,0,0,0,0,0,0,0,champ
0,0,0,0,0,0,1,0,0,1,aîné
0,0,0,0,0,0,1,0,0,1,aînés
0,0,0,0,0,0,0,0,0,0,aîné
0,0,0,0,0,0,1,0,0,1,élire
0,0,0,0,0,0,0,0,0,0,élection
0,0,0,0,0,0,0,0,0,0,électeur
0,0,0,0,0,0,0,0,0,1,électorat
0,0,0,0,1,0,1,0,1,0,électrique
0,0,0,0,0,0,1,0,0,0,électricité
0,1,0,0,1,0,1,0,0,1,élégance
0,0,0,0,1,0,1,0,0,0,élégant
0,0,0,0,0,0,0,0,0,0,élément
0,0,0,0,0,0,0,0,0,0,élémentaire
0,0,0,0,0,0,0,0,0,0,éléments
0,0,0,0,0,0,0,0,0,0,l'éléphant
0,0,0,0,0,0,0,0,0,0,élever
0,1,0,1,1,0,1,0,0,1,élévation
0,0,0,0,0,0,0,0,0,0,ascenseur
0,0,0,0,0,0,0,0,0,0,Onze
0,0,0,0,0,0,0,0,0,0,onzième
1,0,1,1,0,0,0,0,0,0,elfe
0,0,0,0,0,0,0,0,0,0,obtenir
0,0,0,0,0,0,1,0,0,0,admissible
1,0,1,1,0,1,0,1,0,0,élimination
0,1,0,0,1,0,1,0,0,1,élite
0,0,0,0,0,0,0,0,0,0,wapiti
0,0,0,0,0,0,0,0,0,0,aune
0,0,0,0,0,0,0,0,0,0,ellipse
0,0,0,0,0,0,0,0,0,0,ellipse
0,0,0,0,0,0,0,0,0,0,ellipsoïde
0,0,0,0,0,0,0,0,0,0,elliptique
0,0,0,0,0,0,0,0,0,0,elliptique
0,0,0,0,0,0,0,0,0,0,allongé
0,0,0,0,0,0,0,0,0,0,élongation
0,0,0,0,0,0,1,0,0,0,éloquence
0,0,0,0,0,0,1,0,0,0,éloquent
0,0,0,0,0,0,1,0,0,1,élucider
0,0,0,0,0,0,0,0,0,0,élucidation
0,0,0,0,0,0,0,0,0,0,éluder
0,0,0,0,0,1,0,0,1,0,insaisissable
0,0,0,1,0,1,0,1,0,0,émacié
0,0,0,0,0,0,0,0,0,0,émaner
0,1,0,0,1,0,1,0,0,0,émancipation
0,0,0,0,0,0,0,0,0,0,digue
0,0,0,0,0,1,0,0,0,0,embargo
0,0,0,0,0,0,0,0,0,0,embarquer
0,0,0,0,0,1,0,1,0,0,embarrasser
0,0,0,0,0,1,0,0,0,0,gênant
0,0,0,1,0,1,0,1,1,0,embarras
0,0,0,0,0,0,0,0,0,0,ambassade
0,0,0,0,0,0,0,0,0,0,intégrer
0,0,0,0,0,0,0,0,0,0,embellir
0,0,0,0,0,0,0,0,0,0,embellissement
0,0,0,0,0,0,0,0,0,0,braise
0,0,0,0,0,1,0,0,0,0,détournement de fonds
0,0,0,0,0,0,0,0,0,0,emblème
0,0,0,0,0,0,0,0,0,0,emblématique
0,0,0,0,0,0,0,0,0,0,mode de réalisation
0,0,0,1,0,1,0,1,0,0,embolie
0,0,0,0,0,0,0,0,0,0,en relief
0,1,0,0,1,0,1,0,1,1,embrasse
0,0,0,0,0,0,0,0,0,0,brodé
0,0,0,0,0,0,0,0,0,0,broderie
0,0,0,0,0,1,0,0,0,0,impliqué
0,0,0,0,0,0,0,0,0,0,embryon
0,0,0,0,0,0,0,0,0,0,embryonnaire
0,0,0,0,0,0,0,0,0,0,émeraude
0,0,0,0,0,0,0,0,0,0,émerger
0,0,0,0,0,0,0,0,0,0,émergence
0,0,0,1,0,1,0,1,1,0,urgence
0,0,0,0,0,0,1,0,0,0,émérite
0,0,0,0,0,0,0,0,0,0,émigrer
0,0,0,0,0,0,0,0,0,0,émigration
0,0,0,0,0,0,1,0,0,1,éminence
0,0,0,0,0,0,1,0,0,0,éminent
0,0,0,0,0,0,1,0,0,0,éminemment
0,0,0,0,0,0,1,0,0,0,émir
0,0,0,0,0,0,0,0,0,0,émission
0,0,0,0,0,0,0,0,0,0,émettre
0,0,0,0,0,0,0,0,0,0,émotion
0,0,0,0,0,0,0,0,0,0,émotionnel
0,0,0,0,0,0,0,0,0,0,sensible
0,0,0,0,0,0,1,0,0,0,empathie
0,0,0,0,0,0,0,0,0,0,empereur
0,0,0,0,0,0,0,0,0,0,accent
0,0,0,0,0,0,0,0,0,1,mettre l'accent sur
0,0,0,0,0,0,0,0,0,0,catégorique
0,0,0,0,0,0,0,0,0,0,Empire
0,0,0,0,0,0,0,0,0,0,empirique
0,0,0,0,0,0,0,0,0,0,empirisme
0,0,0,0,0,0,0,0,0,1,employer
0,0,0,0,0,0,0,0,0,0,employeur
0,0,0,0,0,0,0,0,0,0,emploi
0,0,0,0,0,0,0,0,0,0,centre commercial
0,0,0,0,0,0,1,0,0,0,habiliter
0,0,0,0,0,0,0,0,0,0,impératrice
0,0,0,0,0,0,0,1,0,0,vide
0,0,0,0,0,0,0,0,0,0,vider
0,0,0,0,0,0,0,0,0,0,vide
0,0,0,0,0,0,1,0,0,0,imiter
0,0,0,0,0,0,0,0,0,0,émulsion
0,0,0,0,0,0,1,0,0,1,activer
0,0,0,0,0,0,1,0,0,1,habilitation
0,0,0,0,0,0,0,0,0,0,promulguer
0,0,0,0,0,0,0,0,0,0,promulgation
0,0,0,0,0,0,0,0,0,0,émail
0,0,0,0,0,0,0,0,0,0,campement
0,1,0,0,1,0,1,0,1,0,enchanter
0,0,0,0,1,0,1,0,0,1,enchanté
0,1,0,0,1,0,1,0,0,0,enchanteur
0,0,0,0,0,0,0,0,0,0,enchantement
0,0,0,0,0,0,0,0,0,0,encercler
0,0,0,0,0,0,0,0,0,0,encerclant
0,0,0,0,0,1,0,0,0,0,enclave
0,0,0,0,0,0,0,0,0,0,joindre
0,0,0,0,0,0,0,0,0,0,encoder
0,0,0,0,0,0,0,0,0,0,englober
0,0,0,0,0,0,1,0,0,0,bis
0,0,0,0,0,0,0,0,0,0,rencontre
0,0,0,0,1,0,1,0,0,1,encourager
0,0,0,0,0,0,1,0,0,0,encouragement
0,0,0,0,0,0,0,0,0,0,empiéter
0,0,0,1,0,1,0,0,0,0,empiètement
0,0,0,0,0,0,0,0,0,0,Crypter
1,0,0,1,0,1,0,1,0,0,encombrement
0,0,0,0,0,0,1,0,0,1,encyclopédie
0,0,0,0,0,0,0,0,0,0,fin
0,1,0,1,0,1,0,0,0,0,mettre en danger
0,0,0,1,0,1,0,0,0,0,en voie de disparition
0,1,0,0,0,0,1,0,0,0,effort
0,0,0,0,0,0,0,0,0,0,terminé
0,0,1,1,0,1,0,1,0,0,endémique
0,0,0,0,0,0,0,0,0,0,fin
1,0,0,1,1,1,1,1,0,1,sans fin
0,0,0,1,0,0,0,1,0,0,endocardite
0,0,0,0,0,0,0,0,0,0,approbation
0,0,0,0,0,0,1,0,0,1,doter
0,0,0,0,0,0,1,0,0,0,doté
0,0,0,0,0,0,1,0,0,1,donation
0,0,0,0,0,0,0,0,0,0,pages de garde
0,0,0,0,0,0,0,0,0,0,point final
0,0,0,0,0,0,1,0,0,0,endurance
0,0,0,0,0,0,1,0,0,0,supporter
0,0,1,0,0,0,0,0,0,0,lavement
1,0,1,1,0,1,0,0,0,0,ennemi
0,0,0,0,0,0,1,0,0,0,énergique
0,0,0,0,0,0,0,0,0,0,énergie
1,0,0,1,0,1,1,0,0,0,imposer
0,0,0,0,0,1,0,0,0,0,mise en vigueur
0,0,0,0,0,0,0,0,0,0,engager
0,1,0,0,1,0,1,0,0,1,engagé
0,0,0,0,0,0,0,0,0,0,engagement
0,0,0,0,1,0,1,0,0,1,engageant
0,0,0,0,0,0,0,0,0,0,engendrer
0,0,0,0,0,0,0,0,0,0,moteur
0,0,0,0,0,0,0,0,0,0,ingénieur
0,0,0,0,0,0,0,0,0,0,ingénierie
0,0,0,0,0,0,0,0,0,0,graver
0,0,0,0,0,0,0,0,0,0,gravé
0,0,0,0,0,0,0,0,0,0,graveur
0,0,0,0,0,0,0,0,0,0,gravure
0,0,0,0,0,0,0,0,0,0,absorbé
0,0,0,0,0,0,0,0,0,0,captivant
0,1,0,0,0,0,0,0,0,0,engloutir
0,0,0,0,0,0,1,0,0,0,améliorer
0,0,0,0,0,0,0,0,0,0,énigme
0,0,0,1,0,1,0,0,0,0,énigmatique
0,0,0,0,0,0,0,0,0,0,enjoindre
0,1,0,0,1,0,1,0,0,1,prendre plaisir
0,1,0,0,1,0,1,0,0,1,profiter
0,0,0,0,0,0,0,0,0,0,agrandi
0,0,0,0,0,0,0,0,0,0,élargissement
0,0,0,0,1,0,1,0,0,1,éclairer
0,0,0,0,1,0,1,0,0,1,éclaircissement
0,0,0,0,0,0,0,0,0,0,enrôler
0,0,0,0,1,0,1,0,1,1,animer
1,0,0,1,0,1,0,1,0,0,hostilité
0,0,0,0,0,0,0,0,0,0,énormité
0,0,0,0,0,0,0,0,0,0,énorme
0,0,0,0,0,0,0,0,0,0,énormément
0,0,0,0,0,0,1,0,0,0,enrichir
0,1,0,0,0,0,0,0,0,1,inscrire
0,0,0,0,0,0,1,0,0,1,ensemble
0,0,0,0,0,0,1,0,0,0,insigne
0,0,0,0,0,1,0,0,0,0,asservir
1,0,1,1,0,1,0,1,0,0,esclave
0,0,0,0,0,1,0,0,0,0,asservissement
0,0,0,0,0,0,0,0,0,0,résulter
0,0,0,0,0,0,0,0,0,0,assurer
0,0,0,0,0,0,0,0,0,0,entraîner
1,0,1,1,0,1,0,1,0,0,empêtré
0,0,0,0,0,1,0,0,0,0,enchevêtrement
0,0,0,0,0,0,0,0,0,0,Entrer
0,0,0,0,0,0,0,0,0,0,entreprise
0,0,0,0,0,0,1,0,0,0,entreprenant
0,0,0,0,1,0,1,0,0,0,divertir
0,0,0,0,1,0,1,0,0,0,amusé
0,1,0,0,1,0,1,0,0,0,divertissant
0,1,0,0,1,0,1,0,1,1,divertissement
0,1,0,0,1,0,1,0,1,0,enthousiasme
0,1,0,0,1,0,1,0,1,0,passionné
0,0,0,0,0,0,0,0,0,0,attirer
0,0,0,0,0,0,0,0,0,0,entier
0,0,0,0,0,0,0,0,0,0,intégralité
0,0,0,0,0,0,0,0,0,0,donner droit
0,0,0,0,0,0,0,0,0,0,entité
0,0,0,0,0,0,0,0,0,0,entomologie
0,0,1,0,0,1,0,0,0,0,entrailles
0,0,0,0,0,0,0,0,0,0,entrée
0,0,0,0,0,0,0,0,0,0,supplier
0,0,0,0,0,0,0,0,0,0,entrée
0,0,0,0,0,0,0,0,0,0,chef d'entreprise
0,0,0,0,0,0,0,0,0,1,confier
0,0,0,0,0,0,0,0,0,0,entrée
0,0,0,0,0,0,0,0,0,0,énumérer
0,0,0,0,0,0,0,0,0,0,énumération
0,0,0,0,0,0,0,0,0,0,enveloppe
0,0,0,0,0,1,0,0,0,0,envieux
0,0,0,0,0,0,1,0,0,0,environ
0,0,0,0,0,0,0,0,0,0,environnement
0,0,0,0,0,0,0,0,0,0,environs
0,0,0,0,0,0,0,0,0,0,envisager
0,0,0,0,0,0,0,0,0,0,envoyé
0,0,0,0,0,0,0,0,0,0,éphémère
0,0,0,0,0,0,1,0,0,0,éphémérides
0,0,0,0,0,0,1,0,0,0,épique
1,1,1,1,0,1,0,1,1,0,épidémie
0,0,0,0,0,0,0,0,0,0,épiderme
0,0,0,0,0,1,0,0,0,0,épilepsie
0,0,0,0,0,0,0,0,0,0,épilogue
0,0,0,0,0,0,0,0,0,1,épiscopal
0,0,0,0,0,0,0,0,0,0,épisode
0,0,0,0,0,0,0,0,0,0,épisodique
0,0,0,0,0,0,0,0,0,0,épître
0,0,0,0,0,0,0,1,0,0,épitaphe
0,0,0,0,0,0,0,0,0,0,épithète
0,0,0,0,0,0,1,0,0,0,exemple
0,0,0,0,0,0,0,0,0,0,époque
0,0,0,0,0,0,0,0,0,0,égal
0,0,0,0,1,0,1,0,0,1,égalité
0,0,0,0,0,0,0,0,0,0,égalisation
0,0,0,0,0,0,0,0,0,0,égaliser
0,0,0,0,0,0,1,0,0,0,également
0,0,0,0,0,0,0,0,0,0,assimiler
0,0,0,0,0,0,0,0,0,0,équation
0,0,0,0,0,0,0,0,0,0,équateur
0,0,0,0,0,0,0,0,0,0,équatorial
0,0,0,0,0,0,0,0,0,0,équestre
0,0,0,0,0,0,0,0,0,0,équidistant
0,0,0,0,0,0,0,0,0,0,équilibration
0,0,0,0,0,0,1,0,0,0,équilibre
0,0,0,0,0,0,0,0,0,0,équiper
0,0,0,0,0,0,0,0,0,0,équipement
0,0,0,0,0,0,0,0,0,0,équitable
0,0,0,0,0,0,1,0,0,0,équité
0,0,0,0,0,0,0,0,0,0,équivalence
0,0,0,0,0,0,0,0,0,0,équivalent
0,0,0,0,0,0,0,0,0,0,équivoque
0,0,0,0,0,0,0,0,0,0,ère
1,0,0,0,0,1,0,0,0,0,éradiquer
1,0,1,1,0,1,0,0,0,0,éradication
0,0,0,1,0,1,0,0,0,0,effacer
0,0,0,0,0,0,0,0,0,0,effacement
0,0,0,0,0,0,0,0,0,0,avant
0,0,0,0,0,0,0,0,0,0,ériger
0,0,0,0,0,0,0,0,0,0,érection
0,0,0,0,0,0,0,0,0,0,donc
0,0,0,0,0,0,0,0,0,0,éroder
0,0,0,0,0,1,0,0,0,0,érosion
0,1,0,0,1,1,1,0,1,1,érotique
0,0,0,0,0,1,0,0,0,0,se tromper
0,1,0,0,0,0,1,0,0,1,course
0,0,0,0,0,1,0,0,0,0,errant
0,0,0,0,0,1,0,0,1,0,erratique
0,0,0,0,0,1,0,0,0,0,erratum
0,0,0,0,0,1,0,0,0,0,erroné
0,0,0,0,0,1,0,1,0,0,Erreur
0,0,0,0,0,0,0,0,0,0,d'abord
0,0,0,0,0,0,1,0,0,0,érudit
1,0,0,0,0,1,0,0,1,0,éclater
1,0,0,1,0,1,0,0,1,0,éruption
0,0,0,0,0,0,0,0,0,0,escalader
1,0,0,0,0,1,0,0,0,0,intensifier
0,0,0,0,0,0,0,0,0,0,escalier mécanique
0,1,0,1,0,1,1,0,0,0,échapper
0,0,0,1,0,0,0,0,0,0,échappé
0,0,0,0,0,0,0,0,0,0,escarpement
1,0,0,0,0,1,0,1,0,0,éviter
0,0,0,0,0,0,0,0,0,1,escorte
0,0,0,0,0,0,0,0,0,0,ésotérique
0,0,0,0,0,0,0,0,0,0,particulier
0,0,0,0,0,1,0,0,0,0,espionnage
0,0,0,0,0,0,0,0,0,0,adopter
0,0,0,0,0,0,1,0,0,0,esprit
0,0,0,0,0,0,0,0,0,0,rédaction
0,0,0,0,0,0,0,0,0,0,essayiste
0,0,0,0,0,0,0,0,0,0,essence
0,0,0,0,0,0,1,0,0,0,essentiel
0,0,0,0,0,0,0,0,0,0,essentiellement
0,0,0,0,0,0,0,0,0,1,mettre en place
0,0,0,0,1,0,1,0,0,0,établi
0,0,0,0,0,0,0,0,0,0,établissement
0,0,0,0,0,0,0,0,0,0,domaine
0,0,0,0,1,0,1,1,0,1,estime
0,0,0,0,0,0,1,0,0,0,esthétique
0,0,0,0,0,0,0,0,0,0,estimation
0,0,0,0,0,0,0,0,0,0,estimation
0,0,0,0,0,0,0,0,0,0,préclusion
0,0,0,0,0,1,0,0,0,0,éloigné
0,0,0,0,0,0,0,0,0,0,oestrogène
0,0,0,0,0,0,0,0,0,0,estuaire
0,0,0,0,0,0,0,0,0,0,graver
0,0,0,0,0,0,0,0,0,0,gravure
0,0,0,0,0,0,0,0,0,0,éternel
0,0,0,0,0,0,0,0,0,0,éternité
0,0,0,0,0,0,0,0,0,0,éthanol
0,0,0,0,0,0,0,0,0,0,éther
0,0,0,1,0,0,0,0,0,0,éthéré
0,0,0,0,0,0,1,0,0,0,éthique
0,0,0,0,0,0,1,0,0,0,éthique
0,0,0,0,0,0,0,0,0,0,ethnographie
0,0,0,0,0,0,0,0,0,0,étiologie
0,0,0,0,0,0,0,0,0,0,étiquette
0,0,0,0,0,0,0,0,0,0,étymologie
0,0,0,0,0,0,0,0,0,0,euchère
0,0,0,0,0,0,0,0,0,0,eugénisme
0,0,0,0,0,0,0,0,0,0,éloge
0,0,0,0,0,0,0,0,0,0,euphémisme
0,0,0,1,0,1,0,1,0,0,euthanasie
0,0,0,1,0,1,0,0,0,0,évacuer
0,0,0,0,0,1,0,0,0,0,évacuation
1,0,1,1,0,1,0,0,0,0,éluder
0,0,0,0,0,0,0,0,0,0,évaluer
0,0,0,0,0,0,0,1,1,0,évanescence
0,0,0,0,0,0,0,0,0,0,évangélique
0,0,0,0,0,0,0,0,0,0,évangéliste
0,0,0,0,0,0,0,0,0,0,évangéliste
0,0,0,0,0,0,0,0,0,0,évaporation
0,0,0,1,0,1,0,1,0,0,évasion
0,0,0,0,0,0,0,0,0,0,veille
0,0,0,0,0,0,0,0,0,0,soirée
0,0,0,0,0,0,0,0,0,0,un événement
0,0,0,0,0,0,0,0,0,0,mouvementé
0,1,0,0,0,0,0,0,0,0,éventuel
0,1,0,1,0,0,0,0,0,0,éventualité
0,0,0,0,1,0,1,0,0,1,à feuilles persistantes
0,0,0,0,0,0,1,0,0,0,éternel
0,0,0,0,0,0,0,0,0,0,toujours
0,0,0,0,0,0,0,0,0,0,tous les jours
0,0,0,0,0,1,0,1,0,0,expulser
1,0,1,1,0,1,0,1,0,0,expulsion
0,0,0,0,0,0,0,0,0,0,preuve
0,0,0,0,0,0,1,0,0,1,évident
1,0,1,1,0,1,0,1,0,0,mauvais
0,0,0,0,0,0,0,0,0,0,évoquer
0,0,0,0,0,0,1,0,0,0,évolution
0,0,0,0,0,0,0,0,0,0,évoluer
0,0,0,0,0,0,0,0,0,0,Éwé
0,0,0,0,0,1,0,0,0,0,exacerber
1,0,0,1,0,1,0,0,0,0,exacerbation
0,0,0,0,0,1,0,0,0,0,exigeant
1,0,0,0,0,1,0,0,0,0,exagérer
0,0,0,0,0,1,0,0,0,0,exagéré
0,0,0,0,0,0,0,0,0,0,exagération
0,1,0,0,1,0,1,0,0,1,exalter
0,0,0,0,1,0,1,0,0,1,exaltation
0,0,0,0,1,0,1,0,0,1,exalté
0,0,0,0,0,0,0,0,0,0,examen
0,0,0,1,0,1,0,0,1,0,examen
0,0,0,0,0,0,0,0,0,0,examiner
0,0,0,0,0,0,0,0,0,0,examinateur
1,0,1,0,0,1,0,0,0,0,exaspération
0,0,0,0,0,0,0,0,0,0,creuser
0,1,0,0,0,1,0,0,1,0,les fouilles
0,0,0,0,0,0,0,0,0,0,pelle
0,1,0,0,1,0,1,0,0,0,dépasser
0,0,0,0,0,0,0,0,0,0,dépassement
0,1,0,0,1,0,1,0,1,1,exceller
0,0,1,0,1,0,1,0,0,1,excellence
0,0,0,0,1,0,1,0,0,1,excellent
0,0,0,0,0,0,0,0,0,0,excepté
0,0,0,0,0,0,0,0,0,0,exception
0,0,0,0,0,0,0,0,0,0,extrait
0,0,0,0,0,1,0,0,0,0,excès
0,0,0,0,0,0,0,0,0,0,excessif
0,0,0,0,0,0,0,0,0,0,excessivement
0,0,0,0,0,0,1,0,0,1,échanger
0,0,0,0,0,1,0,0,0,0,exciser
0,0,0,0,0,0,0,0,0,0,excision
0,0,0,0,0,0,0,0,0,0,excitabilité
0,0,0,0,0,0,1,0,0,0,excitable
1,1,0,1,1,0,1,0,1,0,excitation
1,1,0,1,1,0,1,0,1,0,exciter
0,1,0,0,1,0,1,0,1,1,excité
0,1,0,0,1,0,1,0,1,0,excitation
0,1,0,0,1,0,1,0,1,0,passionnant
0,0,0,0,0,0,0,0,1,0,exclamer
0,0,1,0,0,1,0,1,0,0,exclu
0,0,0,0,0,1,0,1,0,0,à l'exclusion
0,0,1,1,0,1,0,1,0,0,exclusion
0,0,1,0,0,1,0,0,0,0,excrément
0,0,1,0,0,0,0,0,0,0,excrétion
0,0,0,1,0,1,0,0,0,0,atroce
0,0,0,0,0,0,0,0,0,0,excursion
0,0,0,0,0,1,0,0,0,0,excuse
0,0,0,0,0,0,0,0,0,0,exécuter
1,0,0,1,0,1,0,1,0,1,exécution
1,0,0,1,0,1,0,1,0,0,bourreau
0,0,0,0,0,0,0,0,0,0,exécutif
0,0,0,0,0,0,0,0,0,1,exécuteur
0,0,0,0,0,0,0,0,0,0,exégèse
0,0,0,0,0,0,0,0,0,0,exemple
0,0,0,0,0,0,1,0,0,0,exemplaire
0,0,0,0,0,0,0,0,0,0,exemplifier
0,0,0,0,0,0,0,0,0,0,exempter
0,0,0,0,0,0,1,0,0,0,exemption
0,0,0,0,0,0,0,0,0,0,exercer
0,0,0,0,0,0,0,0,0,0,exercer
0,0,0,0,0,0,0,0,0,0,effort
0,0,0,0,0,0,0,0,0,0,exhaler
0,0,0,0,0,1,0,0,0,0,échappement
0,0,0,0,0,1,0,1,0,0,épuisé
